timestamp,price,hour,minute,minutes_from_open,day_of_week,body_size,body_ratio,upper_wick,lower_wick,range,is_bullish,atr_1m,atr_ratio_1m,rsi_1m,ema_short_dist_1m,ema_long_dist_1m,ema_cross_1m,volume_ratio_1m,atr_5m,rsi_5m,ema_cross_5m,volume_ratio_5m,rsi_15m,ema_cross_15m,above_ema50_15m,tf_alignment_bullish,tf_alignment_bearish,has_bullish_ob,has_bearish_ob,num_bullish_obs,num_bearish_obs,bullish_ob_strength,bullish_ob_distance,bullish_ob_age,bearish_ob_strength,bearish_ob_distance,bearish_ob_age,has_bullish_fvg,has_bearish_fvg,num_bullish_fvgs,num_bearish_fvgs,bullish_fvg_size,bullish_fvg_distance,bearish_fvg_size,bearish_fvg_distance,has_bullish_sweep,has_bearish_sweep,num_bullish_sweeps,num_bearish_sweeps,bullish_sweep_strength,bearish_sweep_strength,vwap,distance_to_vwap,distance_to_poc,distance_to_vah,distance_to_val,above_vwap,in_value_area,value_area_width,confluence_long,confluence_short,is_profitable,max_profit_reached,bars_to_target,trade_direction
2025-05-13 15:42:00+00:00,5865.987216600646,15,42,372,1,0.5807085029946393,0.09999999999996867,1.451771257487053,3.7746052694665195,5.807085029948212,0,9.126379672111332,1.075208339904681,53.45266675728625,0.0001039718230336448,0.00025590054411586915,1,1.0,18.279835514177257,56.895141144206605,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0007436297945676323,0.0019868091620754025,0.0024174933697530747,0.0014586644993459744,0,1,22.737492509661024,4,3,0,0.0,1,long
2025-05-13 15:43:00+00:00,5867.758880163177,15,43,373,1,1.7064329292970797,0.09999999999997868,4.266082323243609,11.091814040433746,17.064329292974435,0,10.299884774057123,1.1944431425529476,56.19139541110164,0.0003246978611045993,0.0005070501593966415,1,1.0,18.279835514177257,56.895141144206605,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0004414733732572792,0.0016842773852618522,0.002114831555640228,0.0017601559777651518,0,1,22.737492509661024,4,3,0,0.0,1,long
2025-05-13 15:44:00+00:00,5861.936912911321,15,44,374,1,2.230263187325363,0.10000000000003262,14.496710717609858,5.575657968311134,22.302631873246355,1,11.66886693529932,1.3257301858194814,46.17279850754078,-0.0005345289179570929,-0.0004414797638425256,1,1.0,18.279835514177257,56.895141144206605,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0014350933288983824,0.0026791316708464304,0.003110113459658326,0.0007687226396487351,0,1,22.737492509661024,4,3,0,0.0017807620626468525,6,long
2025-05-13 15:45:00+00:00,5864.085788661238,15,45,375,1,0.8530639694308775,0.10000000000002132,5.544915801299794,2.132659923576284,8.530639694306956,1,11.483534905594817,1.286894991553445,47.48727138857292,-0.00013430895532642883,-6.806467055680078e-05,1,1.0,17.798870996626388,58.367948273545764,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0010681205961099731,0.002311703064129616,0.002742526921023731,0.0011348877910233035,0,1,22.737492509661024,4,3,0,0.0014136626606407294,5,long
2025-05-13 15:46:00+00:00,5866.01088707111,15,46,376,1,0.374950355098008,0.09999999999980595,0.9373758877472937,2.4371773081420542,3.749503550987356,0,10.952784774643662,1.2162391603861977,54.97620226931866,0.00015513086430278666,0.00023648738654630496,1,1.0,17.798870996626388,58.367948273545764,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0007395916035401983,0.0019827659545825944,0.0024134484243675124,0.0014626938036967484,0,1,22.737492509661024,4,3,0,0.0007695802684087846,2,long
2025-05-13 15:47:00+00:00,5864.033424008779,15,47,377,1,0.9987429685061215,0.09999999999996358,6.4918292952925185,2.4968574212662134,9.987429685064853,1,11.525204708054,1.266475498484801,49.60690147059023,-0.000145628600142835,-9.150162997785827e-05,1,1.0,17.798870996626388,58.367948273545764,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.00107705993537243,0.0023206535083362357,0.002751481212401727,0.001125968124187693,0,1,22.737492509661024,4,3,0,0.001422605085525114,3,long
2025-05-13 15:48:00+00:00,5867.642919103069,15,48,378,1,1.3522024789690477,0.09999999999995965,3.380506197424438,8.789316113302448,13.522024789695934,0,12.288302319886432,1.3266442547906563,53.686876674183104,0.00037569077103732446,0.0004760973978379446,1,1.0,17.798870996626388,58.367948273545764,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0004612448991370658,0.001704073472430171,0.002134636151764991,0.00174042796224839,0,1,22.737492509661024,4,3,0,0.0,2,long
2025-05-13 15:49:00+00:00,5865.62607072068,15,49,379,1,0.04774772467499133,0.10000000000114287,0.3103602103838057,0.11936931168565934,0.47747724674445635,1,11.69685795666354,1.2437828179547945,53.53770982131427,2.5582389030425848e-05,0.00012038103372764614,1,1.0,17.798870996626388,58.367948273545764,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-0.0008052454574900578,0.0020485013673994783,0.002479212092251156,0.0013971844314139437,0,1,22.737492509661024,4,3,0,0.0,1,long
2025-05-13 15:50:00+00:00,5870.166687002143,15,50,380,1,2.923945180915325,0.09999999999998134,7.309862952290132,19.00564367595325,29.23945180915871,0,13.661531189042373,1.4143091605918805,56.82491194334976,0.0006392558521237443,0.0008125410294695463,1,1.0,18.15529017813099,58.28947225142283,1,1.0,,1,1,1,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,5870.349339469463,-3.1115380032573095e-05,0.0012734096225264738,0.0017037871895252083,0.0021696109134634,0,1,22.737492509661024,4,3,0,0.0,2,long
2025-05-14 14:19:00+00:00,5895.896181335665,14,19,289,2,0.21410133177869284,0.09999999999991505,1.3916586565628677,0.5352533294471868,2.1410133177887474,1,6.11194874565386,1.0620216534553133,45.065880615717326,7.584880383578436e-06,-7.567949110090605e-06,0,1.0,14.773065512892183,71.29844695929853,1,0.9857753502236609,72.28216272689305,1,1,0,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5894.67723281772,0.00020674524795789143,0.00025625251403574257,0.000160828732308129,0.0005899175111106238,1,1,4.42632190972472,3,3,0,0.001016284779570229,23,long
2025-05-14 14:20:00+00:00,5894.855294410852,14,20,290,2,0.9009148372115305,0.10000000000017162,5.855946441864035,2.252287093024279,9.009148372099844,1,6.146098470880783,1.0675353826071863,49.39021179338502,-0.0001351914111910418,-0.00016740433554597082,0,1.0,13.559442051789379,70.42735008162288,1,0.987179578600856,72.28216272689305,1,1,0,False,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5894.67723281772,3.0206270423782907e-05,7.972227827108722e-05,0.00033743261439558983,0.0004134461924042128,1,1,4.42632190972472,3,3,0,0.0011930397142229988,22,long
