timestamp,equity,drawdown
2025-06-24 15:56:00+00:00,330999.9999999999,0.0
2025-06-25 16:06:00+00:00,333249.99999999994,0.0
2025-06-26 14:33:00+00:00,335499.9999999999,0.0
2025-06-26 14:49:00+00:00,337749.9999999999,0.0
2025-06-26 14:35:00+00:00,339999.9999999999,0.0
2025-06-26 14:49:00+00:00,342249.9999999999,0.0
2025-06-26 15:01:00+00:00,344499.9999999998,0.0
2025-06-26 15:01:00+00:00,346749.9999999999,0.0
2025-06-26 15:45:00+00:00,348999.9999999998,0.0
2025-06-27 14:58:00+00:00,351249.9999999999,0.0
2025-06-27 16:05:00+00:00,353500.0,0.0
2025-07-01 14:45:00+00:00,355750.00000000006,0.0
2025-07-01 15:39:00+00:00,358000.0000000002,0.0
2025-07-02 14:52:00+00:00,360250.0000000001,0.0
2025-07-02 14:52:00+00:00,362500.0000000002,0.0
2025-07-02 14:52:00+00:00,364750.00000000023,0.0
2025-07-02 14:52:00+00:00,367000.00000000035,0.0
2025-07-02 14:52:00+00:00,369250.0000000003,0.0
2025-07-02 14:52:00+00:00,371500.0000000003,0.0
2025-07-02 14:52:00+00:00,373750.00000000035,0.0
2025-07-02 14:52:00+00:00,376000.00000000035,0.0
2025-07-02 14:52:00+00:00,378250.0000000004,0.0
2025-07-02 14:52:00+00:00,380500.0000000005,0.0
2025-07-02 14:52:00+00:00,382750.00000000047,0.0
2025-07-02 14:52:00+00:00,385000.00000000047,0.0
2025-07-02 14:52:00+00:00,387250.00000000047,0.0
2025-07-02 14:58:00+00:00,389500.00000000035,0.0
2025-07-02 14:52:00+00:00,391750.0000000003,0.0
2025-07-02 14:58:00+00:00,394000.0000000004,0.0
2025-07-02 15:11:00+00:00,396250.00000000035,0.0
2025-07-02 15:32:00+00:00,398500.00000000023,0.0
2025-07-02 15:32:00+00:00,400750.00000000023,0.0
2025-07-02 15:11:00+00:00,403000.0000000002,0.0
2025-07-02 15:32:00+00:00,405250.00000000023,0.0
2025-07-02 15:33:00+00:00,407500.0000000002,0.0
2025-07-02 15:32:00+00:00,409750.00000000023,0.0
2025-07-02 15:43:00+00:00,412000.0000000002,0.0
2025-07-02 15:32:00+00:00,414250.0000000002,0.0
2025-07-02 15:32:00+00:00,416500.00000000023,0.0
2025-07-02 15:43:00+00:00,418750.0000000001,0.0
2025-07-02 15:43:00+00:00,421000.00000000023,0.0
2025-07-02 16:05:00+00:00,423250.0000000003,0.0
2025-07-03 14:56:00+00:00,425500.00000000023,0.0
2025-07-03 14:56:00+00:00,427750.0000000003,0.0
2025-07-03 14:56:00+00:00,430000.0000000003,0.0
2025-07-03 14:50:00+00:00,432250.0000000003,0.0
2025-07-03 14:56:00+00:00,434500.0000000003,0.0
2025-07-03 14:56:00+00:00,436750.0000000003,0.0
2025-07-03 14:56:00+00:00,439000.00000000035,0.0
2025-07-03 14:56:00+00:00,441250.0000000004,0.0
2025-07-03 14:56:00+00:00,443500.0000000003,0.0
2025-07-03 14:50:00+00:00,445750.0000000003,0.0
2025-07-03 14:56:00+00:00,448000.00000000035,0.0
2025-07-03 14:56:00+00:00,450250.0000000003,0.0
2025-07-03 14:56:00+00:00,452500.0000000003,0.0
2025-07-03 14:56:00+00:00,454750.00000000023,0.0
2025-07-03 15:12:00+00:00,457000.0000000003,0.0
2025-07-03 14:56:00+00:00,459250.00000000035,0.0
2025-07-03 14:56:00+00:00,461500.00000000035,0.0
2025-07-03 15:12:00+00:00,463750.0000000004,0.0
2025-07-03 14:56:00+00:00,466000.00000000047,0.0
2025-07-03 14:56:00+00:00,468250.0000000005,0.0
2025-07-03 15:12:00+00:00,470500.0000000005,0.0
2025-07-03 15:12:00+00:00,472750.00000000047,0.0
2025-07-03 15:12:00+00:00,475000.0000000005,0.0
2025-07-03 15:40:00+00:00,477250.0000000005,0.0
2025-07-03 15:40:00+00:00,479500.0000000005,0.0
2025-07-03 15:40:00+00:00,481750.0000000006,0.0
2025-07-03 15:42:00+00:00,484000.00000000047,0.0
2025-07-03 15:42:00+00:00,486250.00000000047,0.0
2025-07-03 15:43:00+00:00,488500.00000000047,0.0
2025-07-03 15:43:00+00:00,490750.0000000004,0.0
2025-07-03 15:43:00+00:00,493000.00000000035,0.0
2025-07-03 15:42:00+00:00,495250.0000000003,0.0
2025-07-03 15:43:00+00:00,497500.0000000002,0.0
2025-07-03 15:43:00+00:00,499750.0000000002,0.0
2025-07-03 15:43:00+00:00,502000.0000000002,0.0
2025-07-03 15:43:00+00:00,504250.0000000002,0.0
2025-07-07 14:39:00+00:00,506500.0000000001,0.0
2025-07-07 15:11:00+00:00,508750.0000000001,0.0
2025-07-07 15:19:00+00:00,511000.0000000002,0.0
2025-07-07 15:20:00+00:00,513250.0000000002,0.0
2025-07-09 14:47:00+00:00,515500.00000000023,0.0
2025-07-09 15:16:00+00:00,517750.0000000003,0.0
2025-07-09 15:41:00+00:00,520000.00000000035,0.0
2025-07-09 15:52:00+00:00,522250.0000000003,0.0
2025-07-09 16:05:00+00:00,524500.0000000003,0.0
2025-07-09 16:05:00+00:00,526750.0000000003,0.0
2025-07-09 16:05:00+00:00,529000.0000000003,0.0
2025-07-10 14:59:00+00:00,531250.0000000003,0.0
2025-07-10 15:16:00+00:00,533500.0000000003,0.0
2025-07-10 15:16:00+00:00,535750.0000000003,0.0
2025-07-14 15:19:00+00:00,538000.0000000003,0.0
2025-07-14 16:17:00+00:00,540250.0000000003,0.0
2025-07-15 14:35:00+00:00,542500.0000000002,0.0
2025-07-15 14:39:00+00:00,544750.0000000002,0.0
2025-07-15 15:14:00+00:00,547000.0000000002,0.0
2025-07-15 15:26:00+00:00,549250.0000000003,0.0
2025-07-16 15:12:00+00:00,551500.0000000003,0.0
2025-07-16 15:42:00+00:00,553750.0000000002,0.0
2025-07-17 14:25:00+00:00,556000.0000000002,0.0
2025-07-17 14:28:00+00:00,558250.0000000002,0.0
2025-07-17 14:40:00+00:00,560500.0000000002,0.0
2025-07-17 14:58:00+00:00,562750.0000000003,0.0
2025-07-17 14:58:00+00:00,565000.0000000003,0.0
2025-07-17 15:44:00+00:00,567250.0000000005,0.0
2025-07-17 15:27:00+00:00,569500.0000000005,0.0
2025-07-17 15:27:00+00:00,571750.0000000005,0.0
2025-07-17 15:44:00+00:00,574000.0000000005,0.0
2025-07-17 15:44:00+00:00,576250.0000000006,0.0
2025-07-17 15:44:00+00:00,578500.0000000006,0.0
2025-07-17 15:27:00+00:00,580750.0000000005,0.0
2025-07-17 15:44:00+00:00,583000.0000000005,0.0
2025-07-17 15:44:00+00:00,585250.0000000003,0.0
2025-07-18 15:48:00+00:00,585706.5225153957,0.0
2025-07-18 15:36:00+00:00,587956.5225153957,0.0
2025-07-18 16:01:00+00:00,588866.8371999977,0.0
2025-07-18 16:06:00+00:00,589825.9625530924,0.0
2025-07-18 16:11:00+00:00,592075.9625530924,0.0
2025-07-23 14:38:00+00:00,594325.9625530924,0.0
2025-07-23 14:38:00+00:00,596575.9625530924,0.0
2025-07-23 14:41:00+00:00,598825.9625530924,0.0
2025-07-23 14:43:00+00:00,601075.9625530925,0.0
2025-07-23 14:52:00+00:00,603325.9625530925,0.0
2025-07-23 14:58:00+00:00,605575.9625530925,0.0
2025-07-23 15:39:00+00:00,607825.9625530925,0.0
2025-07-23 15:39:00+00:00,610075.9625530925,0.0
2025-07-23 15:39:00+00:00,612325.9625530925,0.0
2025-07-23 15:41:00+00:00,614575.9625530926,0.0
2025-07-29 14:36:00+00:00,616825.9625530927,0.0
2025-07-30 14:55:00+00:00,619075.9625530927,0.0
2025-07-30 15:18:00+00:00,621325.9625530929,0.0
2025-07-31 14:22:00+00:00,625075.9625530927,0.0
2025-07-31 14:34:00+00:00,627325.9625530927,0.0
2025-07-31 14:38:00+00:00,629575.9625530927,0.0
2025-07-31 14:56:00+00:00,631825.9625530929,0.0
2025-07-31 15:01:00+00:00,634075.962553093,0.0
2025-07-31 15:05:00+00:00,636325.962553093,0.0
2025-07-31 15:17:00+00:00,638575.962553093,0.0
2025-07-31 15:19:00+00:00,640825.9625530929,0.0
2025-07-31 15:25:00+00:00,644575.9625530929,0.0
2025-08-01 14:39:00+00:00,646825.962553093,0.0
2025-08-01 15:12:00+00:00,649075.962553093,0.0
2025-08-04 14:27:00+00:00,651325.9625530929,0.0
2025-08-04 15:03:00+00:00,653575.9625530929,0.0
2025-08-04 15:56:00+00:00,655825.9625530929,0.0
2025-08-05 14:31:00+00:00,658075.9625530927,0.0
2025-08-05 14:37:00+00:00,660325.9625530927,0.0
2025-08-05 15:37:00+00:00,664075.9625530927,0.0
2025-08-05 15:47:00+00:00,666325.9625530926,0.0
2025-08-06 14:51:00+00:00,668575.9625530926,0.0
2025-08-06 15:15:00+00:00,670825.9625530926,0.0
2025-08-06 15:15:00+00:00,673075.9625530926,0.0
2025-08-06 15:15:00+00:00,675325.9625530927,0.0
2025-08-06 15:15:00+00:00,677575.9625530927,0.0
2025-08-06 15:09:00+00:00,679825.9625530926,0.0
2025-08-06 15:15:00+00:00,682075.9625530927,0.0
2025-08-06 15:15:00+00:00,684325.9625530926,0.0
2025-08-06 15:15:00+00:00,686575.9625530926,0.0
2025-08-06 15:15:00+00:00,688825.9625530925,0.0
2025-08-06 15:15:00+00:00,691075.9625530926,0.0
2025-08-06 15:15:00+00:00,693325.9625530925,0.0
2025-08-06 15:15:00+00:00,695575.9625530925,0.0
2025-08-06 15:15:00+00:00,697825.9625530925,0.0
2025-08-06 15:18:00+00:00,700075.9625530925,0.0
2025-08-07 14:21:00+00:00,702325.9625530925,0.0
2025-08-07 14:25:00+00:00,704575.9625530926,0.0
2025-08-07 14:34:00+00:00,706825.9625530926,0.0
2025-08-07 14:48:00+00:00,710575.9625530926,0.0
2025-08-07 14:59:00+00:00,712825.9625530926,0.0
2025-08-07 15:29:00+00:00,715075.9625530926,0.0
2025-08-07 15:34:00+00:00,717325.9625530926,0.0
2025-08-07 15:40:00+00:00,721075.9625530927,0.0
2025-08-08 14:31:00+00:00,723325.9625530926,0.0
2025-08-08 14:51:00+00:00,725575.9625530925,0.0
2025-08-08 14:55:00+00:00,727825.9625530925,0.0
2025-08-08 14:55:00+00:00,730075.9625530924,0.0
2025-08-08 15:00:00+00:00,732325.9625530924,0.0
2025-08-08 14:55:00+00:00,734575.9625530924,0.0
2025-08-08 15:00:00+00:00,736825.9625530925,0.0
2025-08-08 14:51:00+00:00,739075.9625530926,0.0
2025-08-08 15:00:00+00:00,741325.9625530925,0.0
2025-08-08 15:00:00+00:00,743575.9625530925,0.0
2025-08-08 15:00:00+00:00,745825.9625530925,0.0
2025-08-08 15:00:00+00:00,748075.9625530925,0.0
2025-08-08 15:00:00+00:00,750325.9625530925,0.0
2025-08-08 15:00:00+00:00,752575.9625530924,0.0
2025-08-08 14:55:00+00:00,754825.9625530924,0.0
2025-08-08 15:18:00+00:00,757075.9625530924,0.0
2025-08-11 14:36:00+00:00,759325.9625530924,0.0
2025-08-12 14:34:00+00:00,761575.9625530924,0.0
2025-08-12 14:48:00+00:00,763825.9625530925,0.0
2025-08-12 14:56:00+00:00,766075.9625530925,0.0
2025-08-12 15:21:00+00:00,768325.9625530925,0.0
2025-08-12 15:37:00+00:00,770575.9625530925,0.0
2025-08-12 15:37:00+00:00,772825.9625530926,0.0
2025-08-12 15:37:00+00:00,775075.9625530927,0.0
2025-08-12 15:37:00+00:00,777325.9625530926,0.0
2025-08-14 14:46:00+00:00,779575.9625530926,0.0
2025-08-14 14:46:00+00:00,781825.9625530925,0.0
2025-08-14 14:46:00+00:00,784075.9625530925,0.0
2025-08-15 14:26:00+00:00,786325.9625530924,0.0
2025-08-15 14:29:00+00:00,784825.9625530924,-0.0019076058421493625
2025-08-15 14:57:00+00:00,787075.9625530924,0.0
2025-08-15 14:57:00+00:00,789325.9625530925,0.0
2025-08-15 14:57:00+00:00,791575.9625530926,0.0
2025-08-15 14:57:00+00:00,793825.9625530925,0.0
2025-08-15 14:47:00+00:00,796075.9625530925,0.0
2025-08-15 15:07:00+00:00,798325.9625530926,0.0
2025-08-19 15:06:00+00:00,800575.9625530927,0.0
2025-08-19 15:38:00+00:00,802825.9625530927,0.0
2025-08-19 15:45:00+00:00,805075.9625530927,0.0
2025-08-20 14:51:00+00:00,807325.9625530926,0.0
2025-08-21 15:43:00+00:00,809575.9625530925,0.0
2025-08-22 14:29:00+00:00,811825.9625530926,0.0
2025-08-22 14:37:00+00:00,814075.9625530925,0.0
2025-08-22 14:49:00+00:00,816325.9625530926,0.0
2025-08-22 15:13:00+00:00,820075.9625530926,0.0
2025-08-22 15:23:00+00:00,822325.9625530926,0.0
2025-08-22 15:40:00+00:00,824575.9625530927,0.0
2025-08-25 15:20:00+00:00,825692.9670714269,0.0
2025-08-25 15:21:00+00:00,827942.9670714269,0.0
2025-08-26 14:53:00+00:00,830192.9670714269,0.0
2025-08-26 15:07:00+00:00,832442.9670714269,0.0
2025-08-26 15:07:00+00:00,834692.9670714269,0.0
2025-08-26 15:07:00+00:00,836942.967071427,0.0
2025-08-26 15:07:00+00:00,839192.967071427,0.0
2025-08-26 15:19:00+00:00,841442.9670714271,0.0
2025-08-26 15:19:00+00:00,843692.9670714273,0.0
2025-08-26 15:19:00+00:00,845942.9670714273,0.0
2025-08-26 15:19:00+00:00,848192.9670714271,0.0
2025-08-26 15:19:00+00:00,850442.9670714273,0.0
2025-08-26 15:32:00+00:00,852692.9670714274,0.0
2025-08-26 15:32:00+00:00,854942.9670714273,0.0
2025-08-26 15:42:00+00:00,857192.9670714273,0.0
2025-08-26 15:32:00+00:00,859442.9670714271,0.0
2025-08-26 15:54:00+00:00,861692.9670714271,0.0
2025-08-26 15:42:00+00:00,863942.9670714271,0.0
2025-08-26 15:42:00+00:00,866192.9670714273,0.0
2025-08-26 15:42:00+00:00,868442.9670714271,0.0
2025-08-26 15:54:00+00:00,870692.9670714271,0.0
2025-08-26 15:54:00+00:00,872942.9670714273,0.0
2025-08-26 15:54:00+00:00,875192.9670714273,0.0
2025-08-26 16:02:00+00:00,877442.9670714273,0.0
2025-08-26 15:54:00+00:00,879692.9670714271,0.0
2025-08-26 15:54:00+00:00,881942.9670714273,0.0
2025-08-27 16:45:00+00:00,883135.3934688865,0.0
2025-08-27 16:46:00+00:00,884304.8049421698,0.0
2025-08-27 16:49:00+00:00,884837.849187052,0.0
2025-08-27 16:50:00+00:00,885872.82659503,0.0
2025-08-28 14:33:00+00:00,884372.8265950301,-0.0016932452999662863
2025-08-28 14:51:00+00:00,886622.8265950301,0.0
2025-08-28 14:51:00+00:00,888872.8265950303,0.0
2025-08-28 15:00:00+00:00,891122.8265950303,0.0
2025-08-28 15:00:00+00:00,893372.8265950304,0.0
2025-08-28 15:00:00+00:00,895622.8265950304,0.0
2025-08-28 15:26:00+00:00,897872.8265950305,0.0
2025-08-28 15:37:00+00:00,900122.8265950304,0.0
2025-08-28 15:59:00+00:00,902372.8265950304,0.0
2025-08-28 15:59:00+00:00,904622.8265950305,0.0
2025-08-28 15:59:00+00:00,906872.8265950305,0.0
2025-08-28 15:59:00+00:00,909122.8265950305,0.0
2025-09-02 14:44:00+00:00,911372.8265950306,0.0
2025-09-05 14:21:00+00:00,915122.8265950305,0.0
2025-09-05 14:31:00+00:00,917372.8265950306,0.0
2025-09-05 14:40:00+00:00,919622.8265950305,0.0
2025-09-05 14:48:00+00:00,921872.8265950304,0.0
2025-09-05 15:00:00+00:00,924122.8265950304,0.0
2025-09-05 15:20:00+00:00,926372.8265950305,0.0
2025-09-09 15:01:00+00:00,928622.8265950304,0.0
2025-09-09 15:53:00+00:00,930872.8265950303,0.0
2025-09-10 15:57:00+00:00,933122.8265950303,0.0
2025-09-11 15:11:00+00:00,935372.8265950304,0.0
2025-09-11 15:47:00+00:00,937622.8265950303,0.0
2025-09-17 14:31:00+00:00,939872.8265950303,0.0
2025-09-17 14:57:00+00:00,942122.8265950301,0.0
2025-09-17 15:08:00+00:00,944372.8265950301,0.0
2025-09-17 15:11:00+00:00,946622.82659503,0.0
2025-09-17 15:15:00+00:00,948872.8265950301,0.0
2025-09-18 14:27:00+00:00,951122.8265950301,0.0
2025-09-19 14:25:00+00:00,953372.8265950303,0.0
2025-09-19 14:35:00+00:00,955622.8265950303,0.0
2025-09-19 14:59:00+00:00,957872.8265950303,0.0
2025-09-19 15:11:00+00:00,960122.8265950303,0.0
2025-09-19 16:13:00+00:00,962372.8265950301,0.0
2025-09-22 14:29:00+00:00,964622.8265950301,0.0
2025-09-22 14:29:00+00:00,966872.8265950301,0.0
2025-09-22 14:32:00+00:00,969122.8265950301,0.0
2025-09-22 14:53:00+00:00,971372.8265950301,0.0
2025-09-22 15:07:00+00:00,973622.8265950301,0.0
2025-09-22 15:56:00+00:00,975872.82659503,0.0
2025-09-23 14:27:00+00:00,978122.82659503,0.0
2025-09-23 14:59:00+00:00,980372.82659503,0.0
2025-09-23 15:35:00+00:00,982622.82659503,0.0
2025-09-23 15:39:00+00:00,984872.8265950301,0.0
2025-09-24 14:59:00+00:00,987122.8265950301,0.0
2025-09-24 15:08:00+00:00,989372.8265950303,0.0
2025-09-24 15:25:00+00:00,991622.8265950303,0.0
2025-09-24 15:32:00+00:00,993872.8265950303,0.0
2025-09-24 15:32:00+00:00,996122.8265950303,0.0
2025-09-24 15:32:00+00:00,998372.8265950303,0.0
2025-09-24 15:32:00+00:00,1000622.8265950303,0.0
2025-09-24 15:38:00+00:00,1002872.8265950303,0.0
2025-09-24 15:45:00+00:00,1005122.8265950301,0.0
2025-09-25 14:29:00+00:00,1007372.82659503,0.0
2025-09-25 15:51:00+00:00,1009622.8265950299,0.0
2025-09-26 15:23:00+00:00,1011872.8265950298,0.0
2025-09-30 14:33:00+00:00,1014122.8265950299,0.0
2025-09-30 15:36:00+00:00,1016372.8265950299,0.0
2025-09-30 15:47:00+00:00,1018622.8265950299,0.0
2025-10-01 15:03:00+00:00,1020872.8265950299,0.0
2025-10-01 15:39:00+00:00,1023122.8265950299,0.0
2025-10-02 15:16:00+00:00,1025372.8265950299,0.0
2025-10-07 14:40:00+00:00,1027622.8265950299,0.0
2025-10-07 14:50:00+00:00,1029872.8265950299,0.0
2025-10-07 15:43:00+00:00,1032122.8265950298,0.0
2025-10-08 15:00:00+00:00,1034372.8265950298,0.0
2025-10-08 15:00:00+00:00,1036622.8265950298,0.0
2025-10-08 15:28:00+00:00,1038872.8265950298,0.0
2025-10-08 15:36:00+00:00,1041122.8265950298,0.0
2025-10-08 15:36:00+00:00,1043372.8265950297,0.0
2025-10-08 15:36:00+00:00,1045622.8265950297,0.0
2025-10-08 15:36:00+00:00,1047872.8265950298,0.0
2025-10-08 16:02:00+00:00,1050122.8265950298,0.0
2025-10-08 16:02:00+00:00,1052372.8265950298,0.0
2025-10-08 16:19:00+00:00,1053250.373100042,0.0
2025-10-08 16:21:00+00:00,1054315.0031054532,0.0
2025-10-08 16:02:00+00:00,1056565.0031054532,0.0
2025-10-08 16:02:00+00:00,1058815.0031054532,0.0
2025-10-08 16:02:00+00:00,1061065.0031054532,0.0
2025-10-08 16:02:00+00:00,1063315.0031054532,0.0
2025-10-08 16:02:00+00:00,1065565.0031054532,0.0
2025-10-08 16:02:00+00:00,1067815.0031054532,0.0
2025-10-08 16:38:00+00:00,1068382.9572257944,0.0
2025-10-08 16:25:00+00:00,1070632.9572257944,0.0
2025-10-08 16:25:00+00:00,1072882.9572257944,0.0
2025-10-08 16:41:00+00:00,1073970.3373886403,0.0
2025-10-08 16:42:00+00:00,1074853.8010361157,0.0
2025-10-08 16:43:00+00:00,1077103.8010361157,0.0
2025-10-08 16:25:00+00:00,1079353.8010361157,0.0
2025-10-08 16:25:00+00:00,1081603.8010361157,0.0
2025-10-08 16:43:00+00:00,1083853.8010361157,0.0
2025-10-08 16:25:00+00:00,1086103.8010361157,0.0
2025-10-08 16:44:00+00:00,1088353.8010361157,0.0
2025-10-10 14:26:00+00:00,1090603.8010361157,0.0
2025-10-10 14:29:00+00:00,1092853.8010361157,0.0
2025-10-10 14:34:00+00:00,1095103.8010361157,0.0
2025-10-10 14:58:00+00:00,1098853.8010361157,0.0
2025-10-10 15:04:00+00:00,1102603.8010361157,0.0
2025-10-10 15:07:00+00:00,1104853.8010361157,0.0
2025-10-10 15:16:00+00:00,1107103.8010361157,0.0
2025-10-10 15:19:00+00:00,1109353.8010361157,0.0
2025-10-10 15:21:00+00:00,1111603.8010361157,0.0
2025-10-10 15:24:00+00:00,1115353.8010361157,0.0
2025-10-10 15:36:00+00:00,1119103.8010361157,0.0
2025-10-10 15:38:00+00:00,1121353.8010361157,0.0
2025-10-10 15:44:00+00:00,1125103.8010361157,0.0
2025-10-10 15:46:00+00:00,1128853.8010361157,0.0
2025-10-13 14:32:00+00:00,1131103.8010361157,0.0
2025-10-14 14:25:00+00:00,1134853.8010361157,0.0
2025-10-14 14:40:00+00:00,1138603.8010361157,0.0
2025-10-14 14:53:00+00:00,1140853.8010361157,0.0
2025-10-14 15:03:00+00:00,1143103.8010361157,0.0
2025-10-14 15:08:00+00:00,1145353.8010361157,0.0
2025-10-14 15:15:00+00:00,1147603.8010361157,0.0
2025-10-14 15:23:00+00:00,1151353.8010361157,0.0
2025-10-14 15:28:00+00:00,1153603.8010361157,0.0
2025-10-14 15:33:00+00:00,1155853.8010361157,0.0
2025-10-14 15:40:00+00:00,1159603.8010361157,0.0
2025-10-14 15:50:00+00:00,1163353.8010361157,0.0
2025-10-15 14:25:00+00:00,1167103.8010361157,0.0
2025-10-15 14:57:00+00:00,1169353.8010361157,0.0
2025-10-15 15:04:00+00:00,1171603.8010361157,0.0
2025-10-15 15:06:00+00:00,1173853.8010361157,0.0
2025-10-15 15:09:00+00:00,1177603.8010361157,0.0
2025-10-15 15:14:00+00:00,1179853.8010361157,0.0
2025-10-15 15:21:00+00:00,1182103.8010361157,0.0
2025-10-15 15:35:00+00:00,1184353.8010361157,0.0
2025-10-16 14:48:00+00:00,1186603.8010361157,0.0
2025-10-16 14:53:00+00:00,1188853.8010361157,0.0
2025-10-16 15:01:00+00:00,1191103.8010361157,0.0
