entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl,pnl_percent,risk_percent,ml_probability,confidence_tier,exit_reason
2025-05-22 14:45:00+00:00,2025-05-22 14:49:00+00:00,long,5838.025104286615,5846.782141943045,5832.1870791823285,5846.782141943045,2250.000000000002,0.0015000000000000013,0.015,0.9716481,high,tp1
2025-05-22 15:05:00+00:00,2025-05-22 15:06:00+00:00,long,5837.250094298799,5846.005969440247,5831.4128442045,5846.005969440247,2249.999999999971,0.0014999999999999807,0.015,0.9689059,high,tp1
2025-05-23 14:57:00+00:00,2025-05-23 15:00:00+00:00,long,5783.273981417512,5791.948892389638,5777.490707436094,5791.948892389638,2249.999999999897,0.0014999999999999315,0.015,0.93298155,high,tp1
2025-05-23 15:29:00+00:00,2025-05-23 15:34:00+00:00,short,5792.256688425878,5783.568303393239,5798.048945114304,5783.568303393239,2249.99999999992,0.0014999999999999467,0.015,0.95985645,high,tp1
2025-05-27 14:27:00+00:00,2025-05-27 14:28:00+00:00,long,5860.104448245703,5868.894604918071,5854.244343797457,5868.894604918071,2249.999999999996,0.0014999999999999974,0.015,0.97444147,high,tp1
2025-05-27 15:04:00+00:00,2025-05-27 15:09:00+00:00,long,5867.193557713767,5875.994348050338,5861.326364156053,5875.994348050338,2249.9999999999795,0.0014999999999999864,0.015,0.9590922,high,tp1
2025-05-27 15:20:00+00:00,2025-05-27 15:22:00+00:00,long,5870.639820742204,5879.445780473317,5864.769180921462,5879.445780473317,2249.9999999999304,0.0014999999999999536,0.015,0.96619606,high,tp1
2025-05-27 15:29:00+00:00,2025-05-27 15:33:00+00:00,long,5869.238806440274,5883.911903456375,5863.369567633834,5883.911903456375,3749.999999999992,0.002499999999999995,0.015,0.9772448,high,tp2
2025-05-27 15:37:00+00:00,2025-05-27 15:38:00+00:00,long,5871.990472837198,5880.798458546454,5866.118482364361,5880.798458546454,2250.000000000096,0.001500000000000064,0.015,0.9710504,high,tp1
2025-05-28 14:23:00+00:00,2025-05-28 14:25:00+00:00,long,5915.191877256618,5924.064665072503,5909.276685379361,5924.064665072503,2250.0000000000705,0.0015000000000000469,0.015,0.9833687,high,tp1
2025-05-28 14:41:00+00:00,2025-05-28 14:44:00+00:00,long,5915.096595025613,5923.969239918151,5909.181498430587,5923.969239918151,2249.9999999999236,0.0014999999999999493,0.015,0.95750684,high,tp1
2025-05-29 14:57:00+00:00,2025-05-29 14:58:00+00:00,short,5937.75720738119,5928.850571570118,5943.694964588571,5928.850571570118,2250.000000000103,0.0015000000000000686,0.015,0.97224176,high,tp1
2025-05-29 15:28:00+00:00,2025-05-29 15:32:00+00:00,short,5935.371999549117,5926.468941549793,5941.307371548666,5926.468941549793,2250.000000000112,0.0015000000000000746,0.015,0.97725564,high,tp1
2025-05-29 15:32:00+00:00,2025-05-29 15:33:00+00:00,short,5934.055798506676,5925.154714808916,5939.989854305183,5925.154714808916,2250.000000000108,0.001500000000000072,0.015,0.95446914,high,tp1
2025-05-30 15:00:00+00:00,2025-05-30 15:02:00+00:00,short,5908.967716859279,5900.10426528399,5914.876684576138,5900.10426528399,2250.0000000000764,0.0015000000000000508,0.015,0.9651527,high,tp1
2025-05-30 15:06:00+00:00,2025-05-30 15:07:00+00:00,long,5900.967901911605,5909.819353764472,5895.066934009693,5909.819353764472,2249.999999999969,0.0014999999999999794,0.015,0.98107874,high,tp1
2025-05-30 15:14:00+00:00,2025-05-30 15:15:00+00:00,short,5910.637661250623,5901.771704758747,5916.548298911874,5901.771704758747,2250.0000000000687,0.0015000000000000458,0.015,0.96753615,high,tp1
2025-05-30 15:19:00+00:00,2025-05-30 15:23:00+00:00,long,5901.980980980141,5910.833952451611,5896.078999999161,5910.833952451611,2250.000000000069,0.001500000000000046,0.015,0.96738017,high,tp1
2025-06-02 14:24:00+00:00,2025-06-02 14:25:00+00:00,short,5906.305912748763,5897.44645387964,5912.2122186615115,5897.44645387964,2249.9999999999745,0.0014999999999999831,0.015,0.9695266,high,tp1
2025-06-02 14:37:00+00:00,2025-06-02 14:40:00+00:00,short,5907.182514848519,5898.321741076245,5913.089697363367,5898.321741076245,2250.0000000001087,0.0015000000000000725,0.015,0.97607774,high,tp1
2025-06-02 14:45:00+00:00,2025-06-02 14:48:00+00:00,long,5898.470507726928,5907.318213488518,5892.572037219201,5907.318213488518,2249.99999999992,0.0014999999999999467,0.015,0.960151,high,tp1
2025-06-02 15:19:00+00:00,2025-06-02 15:28:00+00:00,long,5903.642034883984,5912.49749793631,5897.7383928491,5912.49749793631,2249.999999999963,0.0014999999999999755,0.015,0.98291475,high,tp1
2025-06-02 15:41:00+00:00,2025-06-02 15:42:00+00:00,long,5905.097705460708,5913.955352018899,5899.192607755248,5913.955352018899,2249.9999999999677,0.0014999999999999786,0.015,0.96873516,high,tp1
2025-06-03 15:14:00+00:00,2025-06-03 15:24:00+00:00,long,5945.250763278469,5954.168639423387,5939.3055125151905,5954.168639423387,2249.9999999999486,0.0014999999999999658,0.015,0.9123783,high,tp1
2025-06-03 15:48:00+00:00,2025-06-03 15:56:00+00:00,long,5946.302207650606,5955.221660962082,5940.355905442955,5955.221660962082,2250.0000000000205,0.0015000000000000137,0.015,0.9667031,high,tp1
2025-06-05 14:26:00+00:00,2025-06-05 14:27:00+00:00,short,5984.005226849827,5975.0292190095515,5989.989232076677,5975.0292190095515,2250.0000000000873,0.0015000000000000581,0.015,0.9664945,high,tp1
2025-06-05 14:35:00+00:00,2025-06-05 14:36:00+00:00,long,5973.881742345561,5982.84256495908,5967.907860603215,5982.84256495908,2250.000000000104,0.0015000000000000696,0.015,0.9645162,high,tp1
2025-06-05 15:09:00+00:00,2025-06-05 15:10:00+00:00,long,5968.936398441414,5977.8898030390765,5962.967462042972,5977.8898030390765,2250.000000000091,0.0015000000000000607,0.015,0.96231747,high,tp1
2025-06-05 15:22:00+00:00,2025-06-05 15:23:00+00:00,long,5967.519730769993,5976.471010366147,5961.552211039223,5976.471010366147,2249.999999999893,0.0014999999999999287,0.015,0.9728482,high,tp1
2025-06-05 15:40:00+00:00,2025-06-05 15:41:00+00:00,short,5974.118820590393,5965.157642359507,5980.0929394109835,5965.157642359507,2250.0000000000296,0.0015000000000000198,0.015,0.95166963,high,tp1
2025-06-05 15:50:00+00:00,2025-06-05 15:52:00+00:00,long,5962.077769885587,5971.020886540416,5956.115692115702,5971.020886540416,2249.999999999998,0.0014999999999999987,0.015,0.9779562,high,tp1
2025-06-06 15:46:00+00:00,2025-06-06 15:58:00+00:00,long,5989.058319712344,5998.041907191912,5983.069261392632,5998.041907191912,2249.999999999892,0.0014999999999999283,0.015,0.9834818,high,tp1
2025-06-10 14:57:00+00:00,2025-06-10 15:07:00+00:00,long,6014.862080465085,6023.884373585782,6008.84721838462,6023.884373585782,2249.9999999998968,0.0014999999999999313,0.015,0.9492101,high,tp1
2025-06-10 15:28:00+00:00,2025-06-10 15:30:00+00:00,long,6014.97539388935,6023.997856980184,6008.9604184954605,6023.997856980184,2250.0000000000455,0.0015000000000000304,0.015,0.98306423,high,tp1
2025-06-10 15:30:00+00:00,2025-06-10 15:38:00+00:00,long,6016.909670351973,6025.935034857501,6010.8927606816205,6025.935034857501,2250.00000000005,0.0015000000000000334,0.015,0.9810954,high,tp1
2025-06-10 15:31:00+00:00,2025-06-10 15:40:00+00:00,long,6017.574678896919,6026.601040915264,6011.557104218022,6026.601040915264,2249.999999999912,0.0014999999999999413,0.015,0.9748424,high,tp1
2025-06-10 15:32:00+00:00,2025-06-10 15:40:00+00:00,long,6017.93096641179,6026.957862861408,6011.913035445378,6026.957862861408,2250.000000000105,0.00150000000000007,0.015,0.9696423,high,tp1
2025-06-10 15:37:00+00:00,2025-06-10 15:40:00+00:00,long,6017.919687598189,6026.946567129586,6011.901767910591,6026.946567129586,2249.9999999998904,0.001499999999999927,0.015,0.97045654,high,tp1
2025-06-10 15:38:00+00:00,2025-06-10 15:40:00+00:00,long,6017.397015840914,6026.423111364676,6011.379618825073,6026.423111364676,2250.000000000106,0.0015000000000000707,0.015,0.9849686,high,tp1
2025-06-11 14:25:00+00:00,2025-06-11 14:29:00+00:00,short,6049.238544074316,6040.164686258205,6055.28778261839,6040.164686258205,2250.0000000000655,0.0015000000000000438,0.015,0.97560465,high,tp1
2025-06-11 14:41:00+00:00,2025-06-11 14:43:00+00:00,short,6047.845717899247,6038.773949322398,6053.893563617146,6038.773949322398,2249.9999999999395,0.0014999999999999597,0.015,0.9740606,high,tp1
2025-06-12 14:42:00+00:00,2025-06-12 14:43:00+00:00,long,6013.472422101457,6022.492630734609,6007.458949679355,6022.492630734609,2249.999999999935,0.0014999999999999567,0.015,0.98344976,high,tp1
2025-06-12 14:44:00+00:00,2025-06-12 15:18:00+00:00,long,6016.219298033969,6025.24362698102,6010.2030787359345,6025.24362698102,2249.999999999984,0.0014999999999999894,0.015,0.9692797,high,tp1
2025-06-12 14:45:00+00:00,2025-06-12 15:09:00+00:00,long,6015.093882220086,6024.116523043416,6009.078788337866,6024.116523043416,2250.0000000000227,0.0015000000000000152,0.015,0.9945117,high,tp1
2025-06-12 14:46:00+00:00,2025-06-12 15:09:00+00:00,long,6015.28940908386,6024.3123431974855,6009.274119674776,6024.3123431974855,2249.9999999999336,0.0014999999999999558,0.015,0.9941222,high,tp1
2025-06-12 14:47:00+00:00,2025-06-12 15:09:00+00:00,long,6015.901670493272,6024.925522999012,6009.885768822779,6024.925522999012,2250.0000000000855,0.001500000000000057,0.015,0.9897884,high,tp1
2025-06-12 14:48:00+00:00,2025-06-12 15:18:00+00:00,long,6016.345829849085,6025.370348593859,6010.329484019236,6025.370348593859,2249.9999999999827,0.0014999999999999885,0.015,0.98830354,high,tp1
2025-06-12 15:48:00+00:00,2025-06-12 16:15:00+00:00,long,6019.607861071726,6028.637272863333,6013.588253210654,6028.637272863333,2249.999999999939,0.0014999999999999595,0.015,0.97867155,high,tp1
2025-06-12 15:49:00+00:00,2025-06-12 16:21:00+00:00,long,6022.239662268147,6031.273021761549,6016.217422605879,6031.273021761549,2249.999999999896,0.0014999999999999309,0.015,0.961643,high,tp1
2025-06-13 14:28:00+00:00,2025-06-13 14:30:00+00:00,short,6000.925904353322,5991.924515496792,6006.926830257676,5991.924515496792,2249.999999999993,0.0014999999999999957,0.015,0.9851236,high,tp1
2025-06-13 14:41:00+00:00,2025-06-13 14:47:00+00:00,short,5999.080160291431,5990.081540050994,6005.079240451722,5990.081540050994,2249.999999999976,0.0014999999999999838,0.015,0.9545959,high,tp1
2025-06-13 15:09:00+00:00,2025-06-13 15:12:00+00:00,short,5997.829785838928,5988.833041160169,6003.827615624767,5988.833041160169,2250.000000000067,0.0015000000000000447,0.015,0.9505897,high,tp1
2025-06-16 14:55:00+00:00,2025-06-16 14:58:00+00:00,long,6006.6527733663615,6015.662752526411,6000.646120592995,6015.662752526411,2250.0000000000205,0.0015000000000000137,0.015,0.97337204,high,tp1
2025-06-16 15:37:00+00:00,2025-06-16 15:53:00+00:00,long,6010.423602437161,6019.4392378408165,6004.413178834724,6019.4392378408165,2249.999999999896,0.0014999999999999304,0.015,0.9857635,high,tp1
2025-06-17 14:35:00+00:00,2025-06-17 14:39:00+00:00,short,6010.444965283289,6001.429297835364,6016.455410248573,6001.429297835364,2249.999999999991,0.001499999999999994,0.015,0.9896861,high,tp1
2025-06-17 14:44:00+00:00,2025-06-17 14:47:00+00:00,short,6009.338732697815,6000.324724598769,6015.348071430513,6000.324724598769,2250.0000000000205,0.0015000000000000137,0.015,0.97924143,high,tp1
2025-06-17 14:52:00+00:00,2025-06-17 14:59:00+00:00,short,6007.95567252373,5998.943739014944,6013.963628196254,5998.943739014944,2250.0000000000164,0.0015000000000000109,0.015,0.9701508,high,tp1
2025-06-17 15:33:00+00:00,2025-06-17 15:43:00+00:00,short,6003.92736202892,5994.921470985876,6009.931289390948,5994.921470985876,2250.0000000000173,0.0015000000000000115,0.015,0.9379465,high,tp1
2025-06-20 14:24:00+00:00,2025-06-20 14:27:00+00:00,short,5999.544114789158,5990.544798616974,6005.543658903947,5990.544798616974,2250.000000000086,0.0015000000000000573,0.015,0.9739457,high,tp1
2025-06-20 14:53:00+00:00,2025-06-20 14:54:00+00:00,short,5995.970430126019,5986.97647448083,6001.966400556145,5986.97647448083,2250.0000000000155,0.0015000000000000102,0.015,0.9559472,high,tp1
2025-06-23 15:11:00+00:00,2025-06-23 15:13:00+00:00,long,5980.694939046112,5989.665981454681,5974.714244107066,5989.665981454681,2249.999999999906,0.0014999999999999371,0.015,0.9460094,high,tp1
2025-06-23 15:33:00+00:00,2025-06-23 15:34:00+00:00,long,5983.363458315484,5992.338503502958,5977.380094857169,5992.338503502958,2250.0000000000355,0.0015000000000000239,0.015,0.96182126,high,tp1
2025-06-24 14:42:00+00:00,2025-06-24 14:43:00+00:00,long,6062.121707226252,6071.214889787091,6056.059585519025,6071.214889787091,2250.000000000036,0.001500000000000024,0.015,0.99262094,high,tp1
2025-06-24 14:54:00+00:00,2025-06-24 15:17:00+00:00,long,6066.135055255329,6075.234257838211,6060.068920200073,6075.234257838211,2249.999999999941,0.0014999999999999606,0.015,0.9768638,high,tp1
2025-06-24 14:55:00+00:00,2025-06-24 15:17:00+00:00,long,6067.365657790368,6076.466706277053,6061.298292132577,6076.466706277053,2250.0000000000155,0.0015000000000000102,0.015,0.95323664,high,tp1
2025-06-24 15:08:00+00:00,2025-06-24 15:17:00+00:00,long,6067.212158430221,6076.312976667867,6061.144946271791,6076.312976667867,2250.000000000017,0.001500000000000011,0.015,0.9683566,high,tp1
2025-06-24 15:40:00+00:00,2025-06-24 15:56:00+00:00,long,6070.767717858653,6079.873869435441,6064.696950140794,6079.873869435441,2249.999999999968,0.001499999999999979,0.015,0.9518269,high,tp1
2025-06-24 15:41:00+00:00,2025-06-24 15:56:00+00:00,long,6069.940388951662,6079.045299535089,6063.8704485627095,6079.045299535089,2249.9999999999345,0.0014999999999999562,0.015,0.98042494,high,tp1
2025-06-24 15:42:00+00:00,2025-06-24 15:56:00+00:00,long,6070.510089426996,6079.615854561137,6064.439579337569,6079.615854561137,2250.000000000053,0.0015000000000000356,0.015,0.9757671,high,tp1
2025-06-24 15:44:00+00:00,2025-06-24 15:56:00+00:00,long,6070.754916294469,6079.86104866891,6064.684161378174,6079.86104866891,2249.999999999971,0.0014999999999999807,0.015,0.9783075,high,tp1
2025-06-24 15:47:00+00:00,2025-06-24 15:56:00+00:00,long,6070.4200915133015,6079.5257216505715,6064.349671421788,6079.5257216505715,2250.0000000000255,0.001500000000000017,0.015,0.97559625,high,tp1
2025-06-25 15:23:00+00:00,2025-06-25 16:06:00+00:00,short,6102.558739768759,6093.404901659105,6108.661298508528,6093.404901659105,2250.000000000066,0.001500000000000044,0.015,0.9551434,high,tp1
2025-06-26 14:26:00+00:00,2025-06-26 14:33:00+00:00,long,6113.864609843889,6123.035406758655,6107.750745234045,6123.035406758655,2249.9999999999327,0.0014999999999999551,0.015,0.9909402,high,tp1
2025-06-26 14:30:00+00:00,2025-06-26 14:49:00+00:00,long,6115.090900654357,6124.263537005339,6108.975809753702,6124.263537005339,2249.999999999996,0.0014999999999999974,0.015,0.98571396,high,tp1
2025-06-26 14:33:00+00:00,2025-06-26 14:35:00+00:00,long,6114.743248107271,6123.915362979432,6108.6285048591635,6123.915362979432,2249.9999999999786,0.0014999999999999857,0.015,0.99708647,high,tp1
2025-06-26 14:35:00+00:00,2025-06-26 14:49:00+00:00,long,6114.793663360046,6123.965853855086,6108.678869696686,6123.965853855086,2249.9999999999864,0.001499999999999991,0.015,0.9949903,high,tp1
2025-06-26 14:42:00+00:00,2025-06-26 15:01:00+00:00,long,6115.867441541452,6125.041242703764,6109.751574099911,6125.041242703764,2249.9999999999504,0.0014999999999999669,0.015,0.9899081,high,tp1
2025-06-26 14:49:00+00:00,2025-06-26 15:01:00+00:00,long,6115.858889805644,6125.032678140353,6109.743030915838,6125.032678140353,2250.0000000000477,0.001500000000000032,0.015,0.9866246,high,tp1
2025-06-26 15:39:00+00:00,2025-06-26 15:45:00+00:00,long,6118.502588629332,6127.680342512276,6112.384086040703,6127.680342512276,2249.999999999942,0.0014999999999999612,0.015,0.97014487,high,tp1
2025-06-27 14:54:00+00:00,2025-06-27 14:58:00+00:00,long,6152.358499496155,6161.587037245399,6146.206140996658,6161.587037245399,2250.000000000047,0.0015000000000000313,0.015,0.972714,high,tp1
2025-06-27 15:45:00+00:00,2025-06-27 16:05:00+00:00,long,6155.672332146141,6164.905840644361,6149.516659813995,6164.905840644361,2250.0000000001032,0.0015000000000000688,0.015,0.9742382,high,tp1
2025-07-01 14:23:00+00:00,2025-07-01 14:45:00+00:00,long,6185.814250386486,6195.092971762066,6179.6284361360995,6195.092971762066,2250.000000000081,0.001500000000000054,0.015,0.97955257,high,tp1
2025-07-01 15:23:00+00:00,2025-07-01 15:39:00+00:00,long,6187.809851593905,6197.091566371296,6181.622041742311,6197.091566371296,2250.0000000000937,0.0015000000000000625,0.015,0.96804917,high,tp1
2025-07-02 14:19:00+00:00,2025-07-02 14:52:00+00:00,long,6198.677332007905,6207.975348005916,6192.478654675897,6207.975348005916,2249.9999999999327,0.0014999999999999551,0.015,0.99037886,high,tp1
2025-07-02 14:21:00+00:00,2025-07-02 14:52:00+00:00,long,6197.195677446091,6206.491470962261,6190.998481768645,6206.491470962261,2250.0000000000628,0.0015000000000000419,0.015,0.9952637,high,tp1
2025-07-02 14:22:00+00:00,2025-07-02 14:52:00+00:00,long,6198.8546166860215,6208.152898611051,6192.655762069336,6208.152898611051,2250.0000000000373,0.001500000000000025,0.015,0.9935709,high,tp1
2025-07-02 14:23:00+00:00,2025-07-02 14:52:00+00:00,long,6198.937165477829,6208.235571226046,6192.738228312351,6208.235571226046,2250.0000000001087,0.0015000000000000725,0.015,0.99453765,high,tp1
2025-07-02 14:24:00+00:00,2025-07-02 14:52:00+00:00,long,6197.979655105391,6207.276624588049,6191.7816754502865,6207.276624588049,2249.999999999958,0.001499999999999972,0.015,0.99435943,high,tp1
2025-07-02 14:25:00+00:00,2025-07-02 14:52:00+00:00,long,6199.002671809123,6208.301175816837,6192.803669137314,6208.301175816837,2250.0000000000146,0.0015000000000000098,0.015,0.98006904,high,tp1
2025-07-02 14:26:00+00:00,2025-07-02 14:52:00+00:00,long,6198.546717026872,6207.844537102413,6192.348170309845,6207.844537102413,2250.000000000067,0.0015000000000000447,0.015,0.99257916,high,tp1
2025-07-02 14:30:00+00:00,2025-07-02 14:52:00+00:00,long,6198.858068913934,6208.156356017305,6192.65921084502,6208.156356017305,2250.000000000016,0.0015000000000000107,0.015,0.9937517,high,tp1
2025-07-02 14:31:00+00:00,2025-07-02 14:52:00+00:00,long,6197.326316114317,6206.622305588488,6191.128989798202,6206.622305588488,2250.0000000000346,0.0015000000000000232,0.015,0.99582785,high,tp1
2025-07-02 14:32:00+00:00,2025-07-02 14:52:00+00:00,long,6197.571925895665,6206.868283784509,6191.37435396977,6206.868283784509,2250.000000000094,0.0015000000000000627,0.015,0.995908,high,tp1
2025-07-02 14:35:00+00:00,2025-07-02 14:52:00+00:00,long,6199.1848371067945,6208.483614362454,6192.985652269687,6208.483614362454,2249.9999999999154,0.0014999999999999437,0.015,0.99157566,high,tp1
2025-07-02 14:37:00+00:00,2025-07-02 14:52:00+00:00,long,6199.01023102837,6208.3087463749125,6192.811220797342,6208.3087463749125,2249.999999999973,0.0014999999999999823,0.015,0.99482614,high,tp1
2025-07-02 14:41:00+00:00,2025-07-02 14:52:00+00:00,long,6198.786496688698,6208.084676433731,6192.58771019201,6208.084676433731,2249.999999999974,0.0014999999999999827,0.015,0.9918577,high,tp1
2025-07-02 14:45:00+00:00,2025-07-02 14:58:00+00:00,long,6199.484517054138,6208.783743829719,6193.285032537085,6208.783743829719,2249.999999999899,0.0014999999999999328,0.015,0.9715892,high,tp1
2025-07-02 14:47:00+00:00,2025-07-02 14:52:00+00:00,long,6198.872393902515,6208.1707024933685,6192.673521508613,6208.1707024933685,2249.999999999957,0.0014999999999999712,0.015,0.9973713,high,tp1
2025-07-02 14:52:00+00:00,2025-07-02 14:58:00+00:00,long,6198.65888029656,6207.956868617005,6192.460221416263,6207.956868617005,2250.000000000101,0.0015000000000000673,0.015,0.9824838,high,tp1
2025-07-02 15:00:00+00:00,2025-07-02 15:11:00+00:00,long,6200.58376176302,6209.884637405665,6194.383178001258,6209.884637405665,2249.9999999999477,0.0014999999999999651,0.015,0.98506576,high,tp1
2025-07-02 15:01:00+00:00,2025-07-02 15:32:00+00:00,long,6201.1248249403125,6210.4265121777225,6194.923700115372,6210.4265121777225,2249.999999999906,0.0014999999999999371,0.015,0.9754556,high,tp1
2025-07-02 15:02:00+00:00,2025-07-02 15:32:00+00:00,long,6201.051795853888,6210.3533735476685,6194.850744058033,6210.3533735476685,2250.000000000023,0.0015000000000000156,0.015,0.97763103,high,tp1
2025-07-02 15:03:00+00:00,2025-07-02 15:11:00+00:00,long,6200.161937037449,6209.462179943005,6193.961775100412,6209.462179943005,2249.999999999942,0.0014999999999999612,0.015,0.97600013,high,tp1
2025-07-02 15:08:00+00:00,2025-07-02 15:32:00+00:00,long,6200.932509004929,6210.233907768436,6194.731576495924,6210.233907768436,2250.0000000000687,0.0015000000000000458,0.015,0.99297273,high,tp1
2025-07-02 15:12:00+00:00,2025-07-02 15:33:00+00:00,long,6201.952128387519,6211.2550565801,6195.750176259132,6211.2550565801,2249.9999999999377,0.0014999999999999584,0.015,0.9824446,high,tp1
2025-07-02 15:13:00+00:00,2025-07-02 15:32:00+00:00,long,6201.774230628742,6211.076891974685,6195.572456398113,6211.076891974685,2250.000000000047,0.0015000000000000313,0.015,0.98849815,high,tp1
