Datetime,Open,High,Low,Close,Volume
2025-05-13 11:28:00-04:00,5864.170241259794,5864.3874055965125,5863.518748249641,5864.083375525108,9128591.938461538
2025-05-13 11:29:00-04:00,5864.194968312588,5864.353782779021,5863.718524913287,5864.131442526014,9128591.938461538
2025-05-13 11:30:00-04:00,5864.903451173195,5865.687671577159,5862.550789961303,5864.58976301161,9128591.938461538
2025-05-13 11:31:00-04:00,5866.98362971985,5869.764951747393,5858.639663637223,5865.871100908833,9128591.938461538
2025-05-13 11:32:00-04:00,5861.490383269309,5869.875387307537,5858.695381923233,5862.608383807739,9128591.938461538
2025-05-13 11:33:00-04:00,5864.261725095162,5864.581934425059,5864.154988651862,5864.304419672481,9128591.938461538
2025-05-13 11:34:00-04:00,5865.161203017548,5865.870867573559,5863.032209349517,5864.877337195144,9128591.938461538
2025-05-13 11:35:00-04:00,5861.918568758648,5869.76670863655,5859.30252213268,5862.964987409035,9128591.938461538
2025-05-13 11:36:00-04:00,5864.65835313629,5864.69901396489,5864.536370650494,5864.6420888048515,9128591.938461538
2025-05-13 11:37:00-04:00,5867.178207730188,5869.655646229607,5859.745892231931,5866.187232330421,9128591.938461538
2025-05-13 11:38:00-04:00,5857.999963365924,5878.35161172969,5851.216080578001,5860.7135164810925,9128591.938461538
2025-05-13 11:39:00-04:00,5863.897056948151,5866.806655334467,5862.927190819379,5864.28500339966,9128591.938461538
2025-05-13 11:40:00-04:00,5868.614742486615,5872.27948497323,5857.62051502677,5867.148845491969,9128591.938461538
2025-05-13 11:41:00-04:00,5870.264294529884,5875.495512136691,5854.5706417094625,5868.1718074871615,9128591.938461538
2025-05-13 11:42:00-04:00,5866.567925103641,5868.019696361128,5862.21261133118,5865.987216600646,9128591.938461538
2025-05-13 11:43:00-04:00,5869.465313092474,5873.731395415718,5856.667066122744,5867.758880163177,9128591.938461538
2025-05-13 11:44:00-04:00,5859.706649723996,5876.433623628931,5854.130991755685,5861.936912911321,9128591.938461538
2025-05-13 11:45:00-04:00,5863.232724691808,5869.630704462538,5861.100064768231,5864.085788661238,9128591.938461538
2025-05-13 11:46:00-04:00,5866.385837426208,5867.323213313955,5863.573709762968,5866.01088707111,9128591.938461538
2025-05-13 11:47:00-04:00,5863.0346810402725,5870.525253304071,5860.537823619006,5864.033424008779,9128591.938461538
2025-05-13 11:48:00-04:00,5868.995121582038,5872.375627779463,5858.853602989767,5867.642919103069,9128591.938461538
2025-05-13 11:49:00-04:00,5865.578322996005,5865.936430931064,5865.45895368432,5865.62607072068,9128591.938461538
2025-05-13 11:50:00-04:00,5873.090632183058,5880.400495135348,5851.161043326189,5870.166687002143,9128591.938461538
2025-05-13 11:51:00-04:00,5865.851205381645,5865.889127698249,5865.838564609443,5865.856261690525,9128591.938461538
2025-05-13 11:52:00-04:00,5863.768225381062,5870.304318468646,5861.5895276852,5864.639704459406,9128591.938461538
2025-05-13 11:53:00-04:00,5865.842083300634,5866.4058333987305,5865.654166601269,5865.917249980381,9128591.938461538
2025-05-13 11:54:00-04:00,5865.7235529921745,5866.89212478488,5865.334029061273,5865.879362564536,9128591.938461538
2025-05-13 11:55:00-04:00,5867.14769345584,5868.099233065527,5864.29307462678,5866.767077611966,9128591.938461538
2025-05-13 11:56:00-04:00,5862.981369699858,5872.874952907977,5859.6835086304845,5864.300514127607,9128591.938461538
2025-05-13 11:57:00-04:00,5861.359106182871,5876.36871071118,5856.355904673435,5863.360386786646,9128591.938461538
2025-05-13 11:58:00-04:00,5868.653954848872,5870.862525082359,5862.0282441484105,5867.7705267554775,9128591.938461538
2025-05-13 11:59:00-04:00,5863.364003635023,5872.857377345338,5860.199545731585,5864.629786796399,9128591.938461538
2025-05-13 12:00:00-04:00,5869.536188824081,5872.460839186625,5860.762237736452,5868.366328679064,9128591.938461538
2025-05-13 12:01:00-04:00,5868.17398512198,5869.653354859345,5863.735875909886,5867.582237227034,9128591.938461538
2025-05-13 12:02:00-04:00,5870.275035393967,5873.772378480244,5859.78300613514,5868.876098159457,9128591.938461538
2025-05-13 12:03:00-04:00,5868.185590845754,5869.51041246074,5864.211126000798,5867.65566219976,9128591.938461538
2025-05-13 12:04:00-04:00,5877.018093814042,5887.092341474239,5846.795350833452,5872.988394749964,9128591.938461538
2025-05-13 12:05:00-04:00,5870.002858394904,5872.978793712885,5861.0750524409605,5868.812484267712,9128591.938461538
2025-05-13 12:06:00-04:00,5868.1602876470615,5869.2105752941225,5865.009424705877,5867.740172588236,9128591.938461538
2025-05-13 12:07:00-04:00,5869.1727730887005,5871.152469254325,5863.233684591828,5868.380894622451,9128591.938461538
2025-05-13 12:08:00-04:00,5870.213799484464,5873.151445122775,5861.400862569532,5869.03874122914,9128591.938461538
2025-05-13 12:09:00-04:00,5866.23730580028,5869.603080707132,5865.115380831329,5866.68607578786,9128591.938461538
2025-05-13 12:10:00-04:00,5864.370012787585,5873.586897501752,5861.297717882863,5865.598930749475,9128591.938461538
2025-05-13 12:11:00-04:00,5867.437900787602,5867.700352270949,5867.35041695982,5867.472894318716,9128591.938461538
2025-05-13 12:12:00-04:00,5871.1680686046475,5874.727675670834,5860.489247406089,5869.744225778173,9128591.938461538
2025-05-13 12:13:00-04:00,5864.859655752582,5873.3553038794535,5862.027773043624,5865.992408836164,9128591.938461538
2025-05-13 12:14:00-04:00,5864.1961395326025,5874.931567088642,5860.617663680589,5865.627529873408,9128591.938461538
2025-05-13 12:15:00-04:00,5867.893587838186,5867.92948336868,5867.785901246705,5867.879229625989,9128591.938461538
2025-05-13 12:16:00-04:00,5872.454252217622,5876.967735204473,5858.913803257066,5870.648859022881,9128591.938461538
2025-05-13 12:17:00-04:00,5871.20950242382,5874.395158693793,5861.652533613898,5869.93523991583,9128591.938461538
2025-05-13 12:18:00-04:00,5874.7811137265,5881.455304376077,5854.758541777768,5872.111437466669,9128591.938461538
2025-05-13 12:19:00-04:00,5868.505108117171,5868.820216234342,5867.559783765657,5868.3790648703025,9128591.938461538
2025-05-13 12:20:00-04:00,5871.035900948399,5873.798724973721,5862.7474288724325,5869.93077133827,9128591.938461538
2025-05-13 12:21:00-04:00,5872.439672782695,5876.523191719237,5860.18911597307,5870.806265208078,9128591.938461538
2025-05-13 12:22:00-04:00,5868.217762820875,5868.882166665942,5867.996294872519,5868.306350000217,9128591.938461538
2025-05-13 12:23:00-04:00,5870.470634576472,5872.418961460636,5864.625653923979,5869.691303822806,9128591.938461538
2025-05-13 12:24:00-04:00,5867.552527395921,5870.7110990543115,5866.499670176458,5867.973670283706,9128591.938461538
2025-05-13 12:25:00-04:00,5871.092715352712,5873.496969166962,5863.879953909961,5870.131013827012,9128591.938461538
2025-05-13 12:26:00-04:00,5869.584561728448,5870.397584995357,5867.14549192772,5869.259352421684,9128591.938461538
2025-05-13 12:27:00-04:00,5869.098786163986,5869.3429569433565,5868.3662738258745,5869.001117852237,9128591.938461538
2025-05-13 12:28:00-04:00,5872.471335858368,5876.004979409043,5861.870405206342,5871.057878438098,9128591.938461538
2025-05-13 12:29:00-04:00,5866.070433381916,5874.921440928478,5863.120097533061,5867.250567721457,9128591.938461538
2025-05-13 12:30:00-04:00,5869.243959604588,5869.384073055329,5868.823619252364,5869.1879142242915,9128591.938461538
2025-05-13 12:31:00-04:00,5860.9172856263085,5885.72619797815,5852.647648175695,5864.225140606554,9128591.938461538
2025-05-13 12:32:00-04:00,5865.656405033846,5876.497189932307,5862.042810067692,5867.101843020308,9128591.938461538
2025-05-13 12:33:00-04:00,5868.727418855633,5870.6043930579635,5868.1017607881895,5868.97768208261,9128591.938461538
2025-05-13 12:34:00-04:00,5864.614221865906,5879.080017806647,5859.79228988566,5866.542994658005,9128591.938461538
2025-05-13 12:35:00-04:00,5867.619189105799,5873.319314096094,5865.719147442367,5868.379205771172,9128591.938461538
2025-05-13 12:36:00-04:00,5871.271985724385,5872.941663756463,5866.262951628152,5870.604114511554,9128591.938461538
2025-05-13 12:37:00-04:00,5860.6520474037625,5887.752059038628,5851.6187101921405,5864.265382288411,9128591.938461538
2025-05-13 12:38:00-04:00,5869.842995274198,5869.917529009935,5869.619394066988,5869.813181779903,9128591.938461538
2025-05-13 12:39:00-04:00,5862.942614772509,5883.669385839597,5856.033691083479,5865.706184248121,9128591.938461538
2025-05-13 12:40:00-04:00,5872.973192404339,5876.011769424063,5863.857461345168,5871.757761596449,9128591.938461538
2025-05-13 12:41:00-04:00,5869.6543865225485,5870.744303877981,5869.291080737404,5869.7997088366055,9128591.938461538
2025-05-13 12:42:00-04:00,5873.487875728951,5876.874982227133,5863.326556234406,5872.133033129679,9128591.938461538
2025-05-13 12:43:00-04:00,5868.903724329114,5872.744089803312,5867.623602504381,5869.415773059007,9128591.938461538
2025-05-13 12:44:00-04:00,5868.14652605776,5874.50771711525,5866.026129038597,5868.994684865425,9128591.938461538
2025-05-13 12:45:00-04:00,5868.10510428211,5874.839791435781,5865.86020856422,5869.003062569266,9128591.938461538
2025-05-13 12:46:00-04:00,5873.978252442339,5877.5234279616025,5863.34272588455,5872.560182234634,9128591.938461538
2025-05-13 12:47:00-04:00,5871.276881027603,5872.037608209053,5868.9946994832535,5870.972590155024,9128591.938461538
2025-05-13 12:48:00-04:00,5867.06330128936,5877.671089728971,5863.5273718094895,5868.477673081308,9128591.938461538
2025-05-13 12:49:00-04:00,5873.889238037552,5877.096168382795,5864.268447001819,5872.606465899454,9128591.938461538
2025-05-13 12:50:00-04:00,5876.963838694111,5883.162292772836,5858.368476457933,5874.48445706262,9128591.938461538
2025-05-13 12:51:00-04:00,5877.669344364113,5884.490227189766,5857.2066958871565,5874.940991233852,9128591.938461538
2025-05-13 12:52:00-04:00,5870.499144892789,5871.796325599037,5870.06675132404,5870.672102320289,9128591.938461538
2025-05-13 12:53:00-04:00,5869.983234792852,5873.0773765681415,5868.951854201089,5870.395787029557,9128591.938461538
2025-05-13 12:54:00-04:00,5872.0021055461575,5872.906518784623,5869.288865830762,5871.640340250771,9128591.938461538
2025-05-13 12:55:00-04:00,5870.702245030134,5872.13781763204,5870.223720829498,5870.893654710388,9128591.938461538
2025-05-13 12:56:00-04:00,5867.851884636322,5878.0877691888945,5864.439923118798,5869.216669243332,9128591.938461538
2025-05-13 12:57:00-04:00,5868.373462560849,5877.293844109072,5865.400002044775,5869.562846767279,9128591.938461538
2025-05-13 12:58:00-04:00,5872.425531295429,5873.421062590858,5869.438937409142,5872.027318777257,9128591.938461538
2025-05-13 12:59:00-04:00,5873.9293088161685,5876.345540709261,5866.680613136894,5872.962816058932,9128591.938461538
2025-05-13 13:00:00-04:00,5870.171773883019,5874.444913772422,5868.747393919884,5870.741525868273,9128591.938461538
2025-05-13 13:01:00-04:00,5870.504885053758,5874.027922200175,5869.330539338285,5870.974623339946,9128591.938461538
2025-05-13 13:02:00-04:00,5869.818066169161,5875.650790738599,5867.873824646015,5870.59576277842,9128591.938461538
2025-05-13 13:03:00-04:00,5868.045828480221,5879.444496885711,5864.246272345058,5869.565650934286,9128591.938461538
2025-05-13 13:04:00-04:00,5873.100952412083,5874.273443285704,5869.583479791218,5872.631956062634,9128591.938461538
2025-05-13 13:05:00-04:00,5876.1565256863605,5880.301512911184,5863.721564011893,5874.498530796432,9128591.938461538
2025-05-13 13:06:00-04:00,5874.590595685191,5877.086575985767,5867.102654783464,5873.592203564961,9128591.938461538
2025-05-13 13:07:00-04:00,5870.449728632486,5875.633619658104,5868.72176495728,5871.140914102569,9128591.938461538
2025-05-13 13:08:00-04:00,5873.737774759922,5875.214780289076,5869.306758172463,5873.146972548261,9128591.938461538
2025-05-13 13:09:00-04:00,5873.937884550316,5875.531922946786,5869.155769360907,5873.300269191728,9128591.938461538
2025-05-13 13:10:00-04:00,5866.943329343336,5883.394110544098,5861.459735609748,5869.136766836771,9128591.938461538
2025-05-13 13:11:00-04:00,5871.691606621336,5874.146786757328,5870.873213242672,5872.018963972801,9128591.938461538
2025-05-13 13:12:00-04:00,5877.069068761886,5881.545060600696,5863.641093245458,5875.278672026363,9128591.938461538
2025-05-13 13:13:00-04:00,5874.319756941699,5875.963360037244,5869.388947655065,5873.662315703481,9128591.938461538
2025-05-13 13:14:00-04:00,5871.214918556067,5875.847855195557,5869.670606342904,5871.832643441332,9128591.938461538
2025-05-13 13:15:00-04:00,5874.072569044942,5875.302830397577,5870.3817849870375,5873.580464503888,9128591.938461538
2025-05-13 13:16:00-04:00,5876.063134162628,5879.200883709871,5866.649885520897,5874.8080343437305,9128591.938461538
2025-05-13 13:17:00-04:00,5872.058577156659,5874.908230302064,5871.108692774858,5872.4385309093805,9128591.938461538
2025-05-13 13:18:00-04:00,5874.26844715844,5875.445355855342,5870.737721067734,5873.79768367968,9128591.938461538
2025-05-13 13:19:00-04:00,5870.240704050101,5879.042438053644,5867.306792715586,5871.414268583907,9128591.938461538
2025-05-13 13:20:00-04:00,5871.179076708993,5877.41492350509,5869.100461110294,5872.010522948473,9128591.938461538
2025-05-13 13:21:00-04:00,5870.721645572586,5878.579016547137,5868.102521914401,5871.769295035859,9128591.938461538
2025-05-13 13:22:00-04:00,5878.660858772452,5883.897871391057,5862.949820916635,5876.56605372501,9128591.938461538
2025-05-13 13:23:00-04:00,5881.630747472462,5889.754571868001,5857.259274285845,5878.381217714246,9128591.938461538
2025-05-13 13:24:00-04:00,5869.764167933897,5881.241664132208,5865.938335867792,5871.2945007603375,9128591.938461538
2025-05-13 13:25:00-04:00,5870.644337507708,5879.730555753815,5867.6155980923395,5871.855833273856,9128591.938461538
2025-05-13 13:26:00-04:00,5867.924128794229,5885.420203950005,5862.092103742303,5870.256938814999,9128591.938461538
2025-05-13 13:27:00-04:00,5877.019246208855,5880.1992616484795,5867.479199889983,5875.747240033005,9128591.938461538
2025-05-13 13:28:00-04:00,5877.148634249117,5880.374960805926,5867.46965457869,5875.858103626393,9128591.938461538
2025-05-13 13:29:00-04:00,5876.50661788604,5879.007851156695,5869.002918074073,5875.506124577778,9128591.938461538
2025-05-13 13:30:00-04:00,5874.182471637445,5874.276481736428,5873.900441340495,5874.144867597851,9128591.938461538
2025-05-13 13:31:00-04:00,5875.664792914384,5877.158047367228,5871.185029555848,5875.067491133245,9128591.938461538
2025-05-13 13:32:00-04:00,5876.5193448294685,5878.784074274322,5869.725156494908,5875.613453051527,9128591.938461538
