timestamp,Open,High,Low,Close,Volume
2025-09-09 11:35:00-04:00,4466.03,4490.91,4463.91,4488.03,4035
2025-09-09 11:40:00-04:00,4488.03,4494.61,4487.65,4491.96,1585
2025-09-09 11:45:00-04:00,4491.96,4497.59,4491.96,4496.05,1944
2025-09-09 11:50:00-04:00,4496.05,4502.84,4496.05,4500.53,1942
2025-09-09 11:55:00-04:00,4500.53,4504.42,4498.93,4499.95,1901
2025-09-09 12:00:00-04:00,4499.95,4501.96,4496.36,4501.96,1978
2025-09-09 12:05:00-04:00,4501.96,4511.28,4501.96,4508.61,1452
2025-09-09 12:10:00-04:00,4508.61,4515.1,4506.6,4512.14,2385
2025-09-09 12:15:00-04:00,4512.14,4514.53,4499.09,4501.27,3654
2025-09-09 12:20:00-04:00,4501.27,4503.53,4498.97,4499.94,2410
2025-09-09 12:25:00-04:00,4499.94,4502.38,4498.09,4500.22,1619
2025-09-09 12:30:00-04:00,4500.22,4501.32,4495.9,4498.12,1501
2025-09-09 12:35:00-04:00,4498.12,4501.81,4496.58,4500.24,1473
2025-09-09 12:40:00-04:00,4500.24,4503.17,4497.59,4499.46,1713
2025-09-09 12:45:00-04:00,4499.46,4501.7,4496.32,4498.6,1818
2025-09-09 12:50:00-04:00,4498.6,4499.38,4493.92,4497.89,2193
2025-09-09 12:55:00-04:00,4497.89,4504.49,4497.78,4499.73,1812
2025-09-09 13:00:00-04:00,4499.73,4504.35,4497.78,4500.39,1613
2025-09-09 13:05:00-04:00,4500.39,4503.56,4498.51,4500.37,1589
2025-09-09 13:10:00-04:00,4500.37,4503.85,4498.66,4502.67,1767
2025-09-09 13:15:00-04:00,4502.67,4502.67,4492.53,4494.63,2423
2025-09-09 13:20:00-04:00,4494.63,4497.04,4488.74,4491.02,2945
2025-09-09 13:25:00-04:00,4491.02,4496.98,4488.27,4495.02,2859
2025-09-09 13:30:00-04:00,4495.02,4503.18,4495.02,4498.22,2945
2025-09-09 13:35:00-04:00,4498.22,4498.48,4490.23,4493.18,3289
2025-09-09 13:40:00-04:00,4493.18,4495.01,4488.16,4491.32,3725
2025-09-09 13:45:00-04:00,4491.32,4497.04,4486.95,4494.59,3194
2025-09-09 13:50:00-04:00,4494.59,4496.95,4490.28,4491.86,3103
2025-09-09 13:55:00-04:00,4491.86,4510.8,4487.94,4508.13,9125
2025-09-09 14:00:00-04:00,4508.13,4513.77,4505.39,4509.01,3603
2025-09-09 14:05:00-04:00,4509.01,4509.46,4502.19,4507.81,2679
2025-09-09 14:10:00-04:00,4507.81,4524.62,4506.05,4522.09,8774
2025-09-09 14:15:00-04:00,4522.09,4529.63,4519.18,4524.31,3703
2025-09-09 14:20:00-04:00,4524.31,4541.79,4521.64,4539.03,4492
2025-09-09 14:25:00-04:00,4539.03,4551.85,4536.55,4548.34,3584
2025-09-09 14:30:00-04:00,4548.34,4548.34,4536.31,4539.68,2650
2025-09-09 14:35:00-04:00,4539.68,4543.84,4535.8,4540.51,3217
2025-09-09 14:40:00-04:00,4540.51,4544.24,4531.46,4533.5,2509
2025-09-09 14:45:00-04:00,4533.5,4536.55,4529.87,4532.99,3093
2025-09-09 14:50:00-04:00,4532.99,4538.41,4532.25,4538.02,2966
2025-09-09 14:55:00-04:00,4538.02,4540.86,4535.35,4537.38,2559
2025-09-09 15:00:00-04:00,4537.38,4544.48,4537.02,4539.49,3598
2025-09-09 15:05:00-04:00,4539.49,4546.35,4536.53,4543.67,2702
2025-09-09 15:10:00-04:00,4543.67,4545.09,4537.28,4540.57,2213
2025-09-09 15:15:00-04:00,4540.57,4550.93,4536.77,4549.9,9359
2025-09-09 15:20:00-04:00,4549.9,4552.05,4544.31,4549.16,2617
2025-09-09 15:25:00-04:00,4549.16,4550.81,4539.62,4541.39,3464
2025-09-09 15:30:00-04:00,4541.39,4544.11,4530.39,4533.5,3106
2025-09-09 15:35:00-04:00,4533.5,4534.7,4516.72,4522.26,2939
2025-09-09 15:40:00-04:00,4522.26,4525.53,4495.55,4498.21,5997
2025-09-09 15:45:00-04:00,4498.21,4503.06,4492.81,4498.35,2936
2025-09-09 15:50:00-04:00,4498.35,4504.83,4492.02,4501.85,2992
2025-09-09 15:55:00-04:00,4501.85,4512.62,4499.22,4506.79,3544
2025-09-09 16:00:00-04:00,4506.79,4515.7,4504.06,4512.01,3189
2025-09-09 16:05:00-04:00,4512.01,4524.0,4511.67,4521.96,6924
2025-09-09 16:10:00-04:00,4521.96,4529.93,4520.25,4522.4,5651
2025-09-09 16:15:00-04:00,4522.4,4528.14,4519.42,4520.66,5516
2025-09-09 16:20:00-04:00,4520.66,4531.31,4516.81,4528.14,6130
2025-09-09 16:25:00-04:00,4528.14,4536.09,4524.18,4530.09,5547
2025-09-09 16:30:00-04:00,4530.09,4530.09,4517.08,4524.85,5456
2025-09-10 09:30:00-04:00,4537.73,4544.16,4530.83,4537.02,4513
2025-09-10 09:35:00-04:00,4537.02,4545.1,4525.52,4538.58,5564
2025-09-10 09:40:00-04:00,4538.58,4549.99,4532.02,4546.08,6281
2025-09-10 09:45:00-04:00,4546.08,4553.21,4533.28,4548.14,6266
2025-09-10 09:50:00-04:00,4548.14,4559.71,4540.45,4555.31,6596
2025-09-10 09:55:00-04:00,4555.31,4569.06,4550.19,4564.52,6303
2025-09-10 10:00:00-04:00,4564.52,4568.03,4558.73,4560.4,2766
2025-09-10 10:05:00-04:00,4560.4,4565.96,4556.83,4563.12,2471
2025-09-10 10:10:00-04:00,4563.12,4573.57,4562.42,4570.68,3299
2025-09-10 10:15:00-04:00,4570.68,4572.27,4561.36,4564.3,3970
2025-09-10 10:20:00-04:00,4564.3,4566.17,4552.46,4557.08,6420
2025-09-10 10:25:00-04:00,4557.08,4571.84,4556.28,4568.01,2722
2025-09-10 10:30:00-04:00,4568.01,4575.22,4563.97,4566.97,3345
2025-09-10 10:35:00-04:00,4566.97,4576.19,4562.34,4569.72,4163
2025-09-10 10:40:00-04:00,4569.72,4572.4,4555.15,4559.32,8554
2025-09-10 10:45:00-04:00,4559.32,4570.47,4558.14,4562.66,3264
2025-09-10 10:50:00-04:00,4562.66,4566.66,4555.92,4560.14,3086
2025-09-10 10:55:00-04:00,4560.14,4563.16,4551.0,4554.99,2743
2025-09-10 11:00:00-04:00,4554.99,4555.45,4539.97,4541.8,5195
2025-09-10 11:05:00-04:00,4541.8,4544.26,4526.19,4530.8,4465
2025-09-10 11:10:00-04:00,4530.8,4537.09,4528.92,4535.1,2608
2025-09-10 11:15:00-04:00,4535.1,4546.2,4532.9,4544.11,3676
2025-09-10 11:20:00-04:00,4544.11,4549.29,4542.08,4547.16,2284
2025-09-10 11:25:00-04:00,4547.16,4551.47,4545.17,4549.87,1935
2025-09-10 11:30:00-04:00,4549.87,4554.55,4548.09,4552.08,1875
2025-09-10 11:35:00-04:00,4552.08,4565.73,4550.2,4563.21,2978
2025-09-10 11:40:00-04:00,4563.21,4581.92,4560.97,4581.34,2770
2025-09-10 11:45:00-04:00,4581.34,4581.73,4574.08,4575.99,2790
2025-09-10 11:50:00-04:00,4575.99,4578.37,4557.45,4559.48,5653
2025-09-10 11:55:00-04:00,4559.48,4562.65,4556.49,4558.65,1976
2025-09-10 12:00:00-04:00,4558.65,4561.57,4556.98,4561.57,1684
2025-09-10 12:05:00-04:00,4561.57,4567.32,4560.85,4565.76,1658
2025-09-10 12:10:00-04:00,4565.76,4567.43,4561.25,4565.86,1909
2025-09-10 12:15:00-04:00,4565.86,4573.61,4565.86,4570.05,2712
2025-09-10 12:20:00-04:00,4570.05,4577.08,4570.05,4571.15,2351
2025-09-10 12:25:00-04:00,4571.15,4573.88,4565.73,4567.47,1869
2025-09-10 12:30:00-04:00,4567.47,4571.0,4564.59,4568.85,1363
2025-09-10 12:35:00-04:00,4568.85,4571.64,4565.11,4566.54,1740
2025-09-10 12:40:00-04:00,4566.54,4569.82,4563.96,4567.67,1606
2025-09-10 12:45:00-04:00,4567.67,4568.33,4562.0,4563.86,1845
2025-09-10 12:50:00-04:00,4563.86,4566.02,4559.25,4560.01,1517
2025-09-10 12:55:00-04:00,4560.01,4560.84,4549.24,4550.74,2661
2025-09-10 13:00:00-04:00,4550.74,4553.43,4538.29,4540.1,3756
2025-09-10 13:05:00-04:00,4540.1,4543.98,4537.65,4543.61,1734
2025-09-10 13:10:00-04:00,4543.61,4544.86,4539.42,4542.58,1523
2025-09-10 13:15:00-04:00,4542.58,4542.58,4537.49,4539.15,1584
2025-09-10 13:20:00-04:00,4539.15,4547.41,4538.24,4545.16,1580
2025-09-10 13:25:00-04:00,4545.16,4551.27,4543.32,4550.42,2106
2025-09-10 13:30:00-04:00,4550.42,4554.04,4546.18,4547.66,2781
2025-09-10 13:35:00-04:00,4547.66,4557.65,4547.05,4555.29,2938
2025-09-10 13:40:00-04:00,4555.29,4559.6,4552.91,4558.33,2958
2025-09-10 13:45:00-04:00,4558.33,4564.99,4557.78,4563.01,2444
2025-09-10 13:50:00-04:00,4563.01,4566.66,4557.2,4562.75,2919
2025-09-10 13:55:00-04:00,4562.75,4568.42,4555.52,4557.89,2511
2025-09-10 14:00:00-04:00,4557.89,4570.01,4557.89,4569.72,2462
2025-09-10 14:05:00-04:00,4569.72,4573.69,4563.5,4570.72,3450
2025-09-10 14:10:00-04:00,4570.72,4575.96,4566.42,4570.1,3232
2025-09-10 14:15:00-04:00,4570.1,4574.22,4566.95,4574.06,2743
2025-09-10 14:20:00-04:00,4574.06,4574.91,4569.22,4573.59,3147
2025-09-10 14:25:00-04:00,4573.59,4577.72,4570.61,4573.78,2876
2025-09-10 14:30:00-04:00,4573.78,4577.6,4568.28,4570.11,3663
2025-09-10 14:35:00-04:00,4570.11,4571.17,4564.73,4567.95,3138
2025-09-10 14:40:00-04:00,4567.95,4573.68,4566.19,4569.18,2999
2025-09-10 14:45:00-04:00,4569.18,4577.49,4567.12,4576.63,4060
2025-09-10 14:50:00-04:00,4576.63,4585.46,4574.36,4580.38,2426
2025-09-10 14:55:00-04:00,4580.38,4585.64,4576.98,4579.73,3283
2025-09-10 15:00:00-04:00,4579.73,4589.39,4579.73,4588.05,2979
2025-09-10 15:05:00-04:00,4588.05,4593.25,4582.49,4583.4,3807
2025-09-10 15:10:00-04:00,4583.4,4583.4,4575.02,4578.97,3351
2025-09-10 15:15:00-04:00,4578.97,4584.12,4576.65,4581.34,2863
2025-09-10 15:20:00-04:00,4581.34,4583.8,4574.49,4576.81,2169
2025-09-10 15:25:00-04:00,4576.81,4579.56,4568.93,4570.63,2965
2025-09-10 15:30:00-04:00,4570.63,4573.18,4560.49,4567.98,2919
2025-09-10 15:35:00-04:00,4567.98,4570.2,4564.09,4566.21,2808
2025-09-10 15:40:00-04:00,4566.21,4566.87,4553.02,4558.05,3115
2025-09-10 15:45:00-04:00,4558.05,4566.16,4554.84,4559.15,3559
2025-09-10 15:50:00-04:00,4559.15,4564.55,4550.63,4556.1,3530
2025-09-10 15:55:00-04:00,4556.1,4569.04,4556.1,4563.83,3787
2025-09-10 16:00:00-04:00,4563.83,4571.02,4561.98,4567.95,5304
2025-09-10 16:05:00-04:00,4567.95,4567.95,4553.45,4558.03,7284
2025-09-10 16:10:00-04:00,4558.03,4564.95,4551.28,4562.31,6560
2025-09-10 16:15:00-04:00,4562.31,4570.0,4560.05,4565.66,5832
2025-09-10 16:20:00-04:00,4565.66,4571.48,4560.15,4566.63,6880
2025-09-10 16:25:00-04:00,4566.63,4572.0,4561.5,4566.91,4383
2025-09-11 09:30:00-04:00,4563.82,4567.46,4541.59,4545.83,6112
2025-09-11 09:35:00-04:00,4545.83,4545.83,4524.88,4528.87,7400
2025-09-11 09:40:00-04:00,4528.87,4546.52,4522.68,4535.87,5135
2025-09-11 09:45:00-04:00,4535.87,4544.84,4527.57,4534.82,5883
2025-09-11 09:50:00-04:00,4534.82,4539.73,4523.06,4538.08,7012
2025-09-11 09:55:00-04:00,4538.08,4542.42,4513.45,4519.77,6855
2025-09-11 10:00:00-04:00,4519.77,4519.77,4508.68,4514.89,4152
2025-09-11 10:05:00-04:00,4514.89,4519.96,4505.62,4516.78,3491
2025-09-11 10:10:00-04:00,4516.78,4523.89,4510.4,4521.26,5191
2025-09-11 10:15:00-04:00,4521.26,4541.01,4518.55,4538.75,6576
2025-09-11 10:20:00-04:00,4538.75,4558.94,4537.28,4556.01,5863
2025-09-11 10:25:00-04:00,4556.01,4557.77,4546.67,4552.81,4405
2025-09-11 10:30:00-04:00,4552.81,4552.95,4539.03,4544.34,3270
2025-09-11 10:35:00-04:00,4544.34,4546.2,4534.72,4542.01,3520
2025-09-11 10:40:00-04:00,4542.01,4548.64,4538.25,4547.05,2509
2025-09-11 10:45:00-04:00,4547.05,4561.22,4546.73,4555.14,3255
2025-09-11 10:50:00-04:00,4555.14,4557.85,4546.5,4549.49,3408
2025-09-11 10:55:00-04:00,4549.49,4554.11,4544.58,4546.66,3141
2025-09-11 11:00:00-04:00,4546.66,4554.32,4546.63,4551.04,3188
2025-09-11 11:05:00-04:00,4551.04,4556.05,4544.51,4550.06,2787
2025-09-11 11:10:00-04:00,4550.06,4552.17,4543.8,4546.22,2475
2025-09-11 11:15:00-04:00,4546.22,4547.25,4543.07,4544.68,1475
2025-09-11 11:20:00-04:00,4544.68,4548.04,4539.43,4544.14,2533
2025-09-11 11:25:00-04:00,4544.14,4544.17,4539.59,4542.49,1761
2025-09-11 11:30:00-04:00,4542.49,4546.74,4539.23,4541.33,1586
2025-09-11 11:35:00-04:00,4541.33,4545.03,4536.35,4538.04,1846
2025-09-11 11:40:00-04:00,4538.04,4540.94,4517.43,4520.23,2840
2025-09-11 11:45:00-04:00,4520.23,4522.51,4504.48,4506.92,2746
2025-09-11 11:50:00-04:00,4506.92,4508.13,4491.63,4493.82,2771
2025-09-11 11:55:00-04:00,4493.82,4498.15,4493.15,4494.11,1676
2025-09-11 12:00:00-04:00,4494.11,4494.56,4489.86,4493.09,1687
2025-09-11 12:05:00-04:00,4493.09,4494.89,4474.08,4475.24,2749
2025-09-11 12:10:00-04:00,4475.24,4476.27,4469.55,4472.66,1692
2025-09-11 12:15:00-04:00,4472.66,4477.62,4470.86,4476.19,1707
2025-09-11 12:20:00-04:00,4476.19,4480.05,4472.93,4475.07,1271
2025-09-11 12:25:00-04:00,4475.07,4480.05,4472.83,4477.51,1517
2025-09-11 12:30:00-04:00,4477.51,4482.12,4476.21,4476.93,2094
2025-09-11 12:35:00-04:00,4476.93,4480.27,4475.2,4477.72,1831
2025-09-11 12:40:00-04:00,4477.72,4481.03,4475.56,4476.9,1933
2025-09-11 12:45:00-04:00,4476.9,4478.01,4472.6,4475.41,1919
2025-09-11 12:50:00-04:00,4475.41,4477.13,4473.33,4476.21,1782
2025-09-11 12:55:00-04:00,4476.21,4478.66,4472.81,4474.23,1550
2025-09-11 13:00:00-04:00,4474.23,4477.5,4470.99,4473.49,1784
2025-09-11 13:05:00-04:00,4473.49,4488.18,4471.35,4487.05,3745
2025-09-11 13:10:00-04:00,4487.05,4495.25,4485.28,4491.01,2486
2025-09-11 13:15:00-04:00,4491.01,4495.89,4490.95,4493.25,2162
2025-09-11 13:20:00-04:00,4493.25,4493.25,4486.64,4491.14,2675
2025-09-11 13:25:00-04:00,4491.14,4497.22,4490.28,4492.74,2318
2025-09-11 13:30:00-04:00,4492.74,4500.54,4491.72,4497.01,3582
2025-09-11 13:35:00-04:00,4497.01,4502.34,4494.0,4502.19,2918
2025-09-11 13:40:00-04:00,4502.19,4506.89,4499.4,4505.38,2854
2025-09-11 13:45:00-04:00,4505.38,4509.99,4500.78,4503.34,3434
2025-09-11 13:50:00-04:00,4503.34,4506.46,4500.13,4503.28,3381
2025-09-11 13:55:00-04:00,4503.28,4523.78,4503.28,4520.9,9245
2025-09-11 14:00:00-04:00,4520.9,4527.79,4518.8,4525.22,4407
2025-09-11 14:05:00-04:00,4525.22,4528.32,4520.59,4522.41,3617
2025-09-11 14:10:00-04:00,4522.41,4526.66,4519.85,4524.14,4197
2025-09-11 14:15:00-04:00,4524.14,4527.54,4517.91,4520.81,3025
2025-09-11 14:20:00-04:00,4520.81,4521.3,4514.05,4516.99,3495
2025-09-11 14:25:00-04:00,4516.99,4521.95,4507.46,4512.29,3068
2025-09-11 14:30:00-04:00,4512.29,4518.18,4508.5,4511.5,2880
2025-09-11 14:35:00-04:00,4511.5,4517.96,4508.85,4515.55,3182
2025-09-11 14:40:00-04:00,4515.55,4524.49,4512.74,4521.67,3955
2025-09-11 14:45:00-04:00,4521.67,4522.86,4517.71,4519.85,3156
2025-09-11 14:50:00-04:00,4519.85,4521.18,4515.26,4518.15,2359
2025-09-11 14:55:00-04:00,4518.15,4521.65,4515.82,4518.89,3096
2025-09-11 15:00:00-04:00,4518.89,4518.89,4509.77,4515.02,3334
2025-09-11 15:05:00-04:00,4515.02,4515.02,4503.55,4507.26,2999
2025-09-11 15:10:00-04:00,4507.26,4509.23,4500.66,4503.26,2910
2025-09-11 15:15:00-04:00,4503.26,4506.52,4495.47,4504.56,3652
2025-09-11 15:20:00-04:00,4504.56,4505.89,4499.41,4500.22,2561
2025-09-11 15:25:00-04:00,4500.22,4506.05,4496.5,4498.46,4200
2025-09-11 15:30:00-04:00,4498.46,4505.93,4497.24,4504.17,2907
2025-09-11 15:35:00-04:00,4504.17,4511.43,4503.31,4509.78,3513
2025-09-11 15:40:00-04:00,4509.78,4515.26,4504.83,4514.09,2501
2025-09-11 15:45:00-04:00,4514.09,4515.43,4495.53,4500.03,3256
2025-09-11 15:50:00-04:00,4500.03,4508.29,4494.72,4503.85,2765
2025-09-11 15:55:00-04:00,4503.85,4511.29,4498.74,4502.56,2965
2025-09-11 16:00:00-04:00,4502.56,4507.26,4498.45,4503.4,4814
2025-09-11 16:05:00-04:00,4503.4,4509.0,4499.55,4504.78,5675
2025-09-11 16:10:00-04:00,4504.78,4504.78,4496.37,4501.04,5938
2025-09-11 16:15:00-04:00,4501.04,4509.91,4496.46,4505.2,6223
2025-09-11 16:20:00-04:00,4505.2,4523.4,4505.2,4519.15,7611
2025-09-11 16:25:00-04:00,4519.15,4522.99,4503.66,4505.75,11218
2025-09-11 16:30:00-04:00,4505.75,4507.8,4488.79,4494.25,10072
2025-09-11 16:35:00-04:00,4494.25,4494.63,4491.0,4492.34,1134
2025-09-12 09:30:00-04:00,4502.9,4506.38,4492.16,4492.33,6436
2025-09-12 09:35:00-04:00,4492.33,4494.99,4478.96,4481.69,6689
2025-09-12 09:40:00-04:00,4481.69,4488.19,4474.28,4485.85,5263
2025-09-12 09:45:00-04:00,4485.85,4490.22,4471.39,4473.61,10750
2025-09-12 09:50:00-04:00,4473.61,4484.11,4463.81,4478.68,5897
2025-09-12 09:55:00-04:00,4478.68,4487.38,4472.38,4479.39,5118
2025-09-12 10:00:00-04:00,4479.39,4502.25,4479.39,4498.04,6150
2025-09-12 10:05:00-04:00,4498.04,4532.64,4495.53,4528.84,4999
2025-09-12 10:10:00-04:00,4528.84,4533.89,4526.92,4531.21,3877
2025-09-12 10:15:00-04:00,4531.21,4531.21,4522.39,4527.89,2824
2025-09-12 10:20:00-04:00,4527.89,4532.27,4523.41,4527.61,3116
2025-09-12 10:25:00-04:00,4527.61,4536.88,4523.3,4526.36,3780
2025-09-12 10:30:00-04:00,4526.36,4532.48,4521.19,4531.02,2806
2025-09-12 10:35:00-04:00,4531.02,4536.86,4525.56,4532.62,3361
2025-09-12 10:40:00-04:00,4532.62,4533.18,4526.45,4527.87,2699
2025-09-12 10:45:00-04:00,4527.87,4539.98,4525.7,4536.36,2896
2025-09-12 10:50:00-04:00,4536.36,4545.63,4532.97,4544.1,3377
2025-09-12 10:55:00-04:00,4544.1,4549.88,4538.95,4539.08,3821
2025-09-12 11:00:00-04:00,4539.08,4547.77,4538.51,4544.04,3096
2025-09-12 11:05:00-04:00,4544.04,4551.13,4542.38,4543.97,2061
2025-09-12 11:10:00-04:00,4543.97,4547.9,4539.21,4546.31,1914
2025-09-12 11:15:00-04:00,4546.31,4566.73,4544.62,4564.76,4520
2025-09-12 11:20:00-04:00,4564.76,4566.06,4555.93,4557.95,2273
2025-09-12 11:25:00-04:00,4557.95,4563.42,4557.77,4562.72,1767
2025-09-12 11:30:00-04:00,4562.72,4566.52,4559.72,4565.55,2043
2025-09-12 11:35:00-04:00,4565.55,4567.52,4559.28,4561.99,1844
2025-09-12 11:40:00-04:00,4561.99,4563.64,4559.7,4559.8,1437
2025-09-12 11:45:00-04:00,4559.8,4567.19,4559.66,4564.72,1906
2025-09-12 11:50:00-04:00,4564.72,4567.27,4562.04,4565.77,1800
2025-09-12 11:55:00-04:00,4565.77,4577.81,4561.47,4576.53,4414
2025-09-12 12:00:00-04:00,4576.53,4588.48,4575.41,4585.65,3609
2025-09-12 12:05:00-04:00,4585.65,4586.77,4563.75,4566.56,5960
2025-09-12 12:10:00-04:00,4566.56,4573.18,4565.47,4572.4,1553
2025-09-12 12:15:00-04:00,4572.4,4575.59,4570.24,4573.61,1625
2025-09-12 12:20:00-04:00,4573.61,4577.26,4573.28,4574.04,1514
2025-09-12 12:25:00-04:00,4574.04,4578.89,4573.46,4576.96,1489
2025-09-12 12:30:00-04:00,4576.96,4580.35,4575.65,4577.9,1388
2025-09-12 12:35:00-04:00,4577.9,4580.28,4574.07,4576.16,1937
2025-09-12 12:40:00-04:00,4576.16,4576.99,4568.33,4570.22,1798
2025-09-12 12:45:00-04:00,4570.22,4572.36,4559.88,4561.46,2005
2025-09-12 12:50:00-04:00,4561.46,4564.26,4555.41,4558.54,2238
2025-09-12 12:55:00-04:00,4558.54,4559.98,4543.51,4545.76,4374
2025-09-12 13:00:00-04:00,4545.76,4546.96,4538.95,4543.03,2519
2025-09-12 13:05:00-04:00,4543.03,4545.6,4541.66,4542.84,2004
2025-09-12 13:10:00-04:00,4542.84,4549.55,4542.84,4547.59,2357
2025-09-12 13:15:00-04:00,4547.59,4554.76,4547.57,4552.58,1728
2025-09-12 13:20:00-04:00,4552.58,4558.85,4550.92,4556.68,1902
2025-09-12 13:25:00-04:00,4556.68,4559.64,4553.2,4554.4,2447
2025-09-12 13:30:00-04:00,4554.4,4555.79,4548.39,4554.29,3058
2025-09-12 13:35:00-04:00,4554.29,4554.86,4544.94,4547.69,2693
2025-09-12 13:40:00-04:00,4547.69,4549.59,4542.99,4548.0,2642
2025-09-12 13:45:00-04:00,4548.0,4554.83,4546.42,4549.33,3770
2025-09-12 13:50:00-04:00,4549.33,4556.12,4546.68,4549.76,3561
2025-09-12 13:55:00-04:00,4549.76,4553.2,4543.89,4546.25,3715
2025-09-12 14:00:00-04:00,4546.25,4554.87,4546.25,4554.61,3105
2025-09-12 14:05:00-04:00,4554.61,4558.44,4551.41,4555.73,2737
2025-09-12 14:10:00-04:00,4555.73,4557.07,4546.99,4550.32,3099
2025-09-12 14:15:00-04:00,4550.32,4555.9,4547.61,4554.83,3628
2025-09-12 14:20:00-04:00,4554.83,4558.66,4550.49,4553.52,2005
2025-09-12 14:25:00-04:00,4553.52,4559.56,4548.9,4552.81,2281
2025-09-12 14:30:00-04:00,4552.81,4557.06,4547.05,4549.85,2738
2025-09-12 14:35:00-04:00,4549.85,4556.95,4548.34,4553.56,2926
2025-09-12 14:40:00-04:00,4553.56,4557.58,4550.37,4553.97,3593
2025-09-12 14:45:00-04:00,4553.97,4559.51,4550.36,4551.34,2835
2025-09-12 14:50:00-04:00,4551.34,4553.41,4548.06,4552.16,2921
2025-09-12 14:55:00-04:00,4552.16,4562.65,4548.83,4561.1,3811
2025-09-12 15:00:00-04:00,4561.1,4566.07,4555.79,4564.33,2935
2025-09-12 15:05:00-04:00,4564.33,4574.42,4564.33,4571.59,3267
2025-09-12 15:10:00-04:00,4571.59,4574.76,4567.95,4571.26,3390
2025-09-12 15:15:00-04:00,4571.26,4577.46,4566.66,4576.23,3285
2025-09-12 15:20:00-04:00,4576.23,4584.16,4574.63,4578.85,3054
2025-09-12 15:25:00-04:00,4578.85,4582.1,4570.94,4578.55,3225
2025-09-12 15:30:00-04:00,4578.55,4585.55,4569.02,4577.57,3651
2025-09-12 15:35:00-04:00,4577.57,4586.4,4574.74,4578.45,2734
2025-09-12 15:40:00-04:00,4578.45,4592.61,4574.82,4590.25,3497
2025-09-12 15:45:00-04:00,4590.25,4598.35,4586.03,4593.48,2945
2025-09-12 15:50:00-04:00,4593.48,4598.03,4588.95,4591.69,3634
2025-09-12 15:55:00-04:00,4591.69,4594.44,4582.64,4584.21,4075
2025-09-12 16:00:00-04:00,4584.21,4594.0,4567.09,4570.07,38258
2025-09-12 16:05:00-04:00,4570.07,4577.23,4560.58,4565.52,5002
2025-09-12 16:10:00-04:00,4565.52,4569.17,4558.28,4564.53,6443
2025-09-12 16:15:00-04:00,4564.53,4569.01,4559.99,4566.51,6943
2025-09-12 16:20:00-04:00,4566.51,4566.51,4552.81,4552.92,6323
2025-09-12 16:25:00-04:00,4552.92,4558.4,4549.69,4551.93,6811
2025-09-12 16:30:00-04:00,4551.93,4555.53,4551.93,4554.93,834
2025-09-15 09:30:00-04:00,4545.2,4554.15,4537.13,4538.51,6424
2025-09-15 09:35:00-04:00,4538.51,4547.59,4534.96,4538.74,5445
2025-09-15 09:40:00-04:00,4538.74,4545.64,4528.62,4539.91,5351
2025-09-15 09:45:00-04:00,4539.91,4551.8,4537.32,4543.09,5864
2025-09-15 09:50:00-04:00,4543.09,4554.61,4536.42,4551.74,7839
2025-09-15 09:55:00-04:00,4551.74,4555.07,4534.84,4546.21,5773
2025-09-15 10:00:00-04:00,4546.21,4551.6,4526.19,4528.69,5543
2025-09-15 10:05:00-04:00,4528.69,4528.69,4518.05,4519.3,3087
2025-09-15 10:10:00-04:00,4519.3,4528.75,4518.63,4521.77,2444
